Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,20.7,21.4,68,ENE,4 2,9 5,1013.1,0.0,2024-10-05
11:00 pm,21.0,21.5,68,NNE,6 3,13 7,1012.8,0.0,2024-10-05
10:30 pm,21.1,21.7,69,NNE,6 3,11 6,1012.6,0.0,2024-10-05
10:00 pm,21.5,21.9,68,NNE,7 4,13 7,1012.4,0.0,2024-10-05
9:30 pm,21.9,22.4,67,NNE,7 4,13 7,1012.6,0.0,2024-10-05
9:00 pm,22.3,23.4,66,N,4 2,9 5,1012.7,0.0,2024-10-05
8:30 pm,22.6,23.2,66,N,7 4,15 8,1012.5,0.0,2024-10-05
8:00 pm,22.7,23.6,69,N,7 4,13 7,1012.2,0.0,2024-10-05
7:30 pm,22.8,23.9,70,NNE,7 4,15 8,1012.1,0.0,2024-10-05
7:00 pm,23.1,24.2,69,N,7 4,17 9,1011.9,0.0,2024-10-05
6:30 pm,23.3,24.5,69,N,7 4,17 9,1011.6,0.0,2024-10-05
