Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,12.8,9.1,65,ENE,15 8,30 16,1032.9,0.0,2024-07-06
5:00 am,13.0,8.6,64,ENE,19 10,35 19,1032.4,0.0,2024-07-06
4:30 am,13.2,9.1,63,ENE,17 9,32 17,1032.6,0.0,2024-07-06
4:00 am,13.3,9.2,63,ENE,17 9,28 15,1032.8,0.0,2024-07-06
3:30 am,13.3,9.2,63,ENE,17 9,28 15,1033.0,0.0,2024-07-06
3:00 am,13.6,9.8,60,ENE,15 8,24 13,1033.2,0.0,2024-07-06
2:30 am,13.5,9.2,57,E,17 9,28 15,1033.2,0.0,2024-07-06
2:00 am,13.8,9.9,56,ENE,15 8,24 13,1033.5,0.0,2024-07-06
1:30 am,14.0,9.4,57,ENE,19 10,28 15,1033.5,0.0,2024-07-06
1:00 am,14.2,9.5,58,ENE,20 11,35 19,1033.5,0.0,2024-07-06
12:30 am,14.1,9.6,58,ENE,19 10,32 17,1033.8,0.0,2024-07-06
12:00 am,14.0,9.2,57,ENE,20 11,33 18,1034.0,0.0,2024-07-06
