Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,12.5,11.8,97,NNE,7 4,13 7,1025.6,2.4,2025-07-11
11:00 pm,12.4,11.7,97,NNE,7 4,11 6,1025.6,2.4,2025-07-11
10:30 pm,12.4,11.9,97,NE,6 3,9 5,1025.6,2.4,2025-07-11
10:00 pm,12.8,12.2,97,NNE,7 4,9 5,1025.6,2.4,2025-07-11
9:30 pm,13.0,12.5,97,NE,7 4,11 6,1025.5,2.4,2025-07-11
9:00 pm,12.8,13.2,98,N,2 1,7 4,1025.3,2.4,2025-07-11
8:30 pm,12.9,13.6,96,CALM,0 0,0 0,1025.0,2.4,2025-07-11
8:00 pm,13.2,14.0,95,CALM,0 0,0 0,1024.8,2.4,2025-07-11
7:51 pm,13.3,14.1,96,CALM,0 0,0 0,1024.8,2.4,2025-07-11
7:30 pm,13.3,13.4,96,W,4 2,9 5,1024.7,2.4,2025-07-11
7:27 pm,13.4,13.8,95,WSW,2 1,9 5,1024.7,2.2,2025-07-11
7:00 pm,13.2,14.0,95,CALM,0 0,6 3,1024.3,1.8,2025-07-11
6:30 pm,13.3,12.9,95,WSW,6 3,9 5,1024.1,1.8,2025-07-11
6:00 pm,13.9,12.2,92,WSW,13 7,22 12,1023.9,1.0,2025-07-11
5:53 pm,14.3,12.8,86,W,11 6,19 10,1023.8,0.6,2025-07-11
