Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,15.1,14.7,88,S,7 4,15 8,1010.1,0.0,2025-10-19
11:00 pm,15.4,14.3,87,SSW,11 6,22 12,1010.6,0.0,2025-10-19
10:30 pm,16.2,14.6,80,SSW,13 7,24 13,1009.3,0.0,2025-10-19
10:00 pm,20.4,18.5,48,S,9 5,15 8,1008.7,0.0,2025-10-19
9:30 pm,19.7,19.3,53,NNE,2 1,9 5,1007.6,0.0,2025-10-19
9:00 pm,19.3,19.2,58,N,2 1,7 4,1006.8,0.0,2025-10-19
8:30 pm,19.4,19.6,57,CALM,0 0,6 3,1006.9,0.0,2025-10-19
8:00 pm,19.8,19.9,53,CALM,0 0,0 0,1007.3,0.0,2025-10-19
7:30 pm,20.5,20.3,48,CALM,0 0,0 0,1007.6,0.0,2025-10-19
7:00 pm,21.0,18.8,47,S,11 6,24 13,1006.8,0.0,2025-10-19
6:30 pm,23.5,22.9,35,CALM,0 0,0 0,1006.5,0.0,2025-10-19
6:00 pm,25.0,24.2,31,CALM,0 0,0 0,1005.5,0.0,2025-10-19
5:30 pm,26.4,24.7,27,NNW,4 2,9 5,1005.4,0.0,2025-10-19
5:00 pm,26.5,24.0,28,N,9 5,19 10,1005.5,0.0,2025-10-19
4:30 pm,26.4,22.8,29,NNW,15 8,24 13,1005.4,0.0,2025-10-19
4:00 pm,26.4,23.2,29,NNW,13 7,20 11,1006.6,0.0,2025-10-19
3:30 pm,25.9,21.5,29,N,19 10,32 17,1006.6,0.0,2025-10-19
3:00 pm,24.2,20.3,33,N,17 9,26 14,1006.9,0.0,2025-10-19
2:30 pm,23.4,18.9,33,N,19 10,28 15,1007.8,0.0,2025-10-19
2:00 pm,22.9,19.3,35,N,15 8,24 13,1007.9,0.0,2025-10-19
1:30 pm,21.8,17.5,38,N,19 10,28 15,1008.7,0.0,2025-10-19
1:00 pm,21.0,16.3,38,N,20 11,35 19,1009.4,0.0,2025-10-19
12:30 pm,21.6,16.1,36,N,24 13,41 22,1009.6,0.0,2025-10-19
12:00 pm,20.4,15.9,35,N,17 9,28 15,1011.1,0.0,2025-10-19
11:30 am,20.2,16.5,35,N,13 7,20 11,1010.6,0.0,2025-10-19
11:00 am,19.8,14.9,35,N,19 10,32 17,1010.2,0.0,2025-10-19
10:30 am,20.1,14.6,34,N,22 12,39 21,1010.0,0.0,2025-10-19
10:00 am,20.2,15.3,34,N,19 10,30 16,1009.6,0.0,2025-10-19
9:30 am,19.2,13.0,37,N,26 14,43 23,1008.8,0.0,2025-10-19
9:00 am,18.7,12.0,37,N,28 15,41 22,1009.0,0.0,2025-10-19
8:53 am,18.7,12.1,38,N,28 15,46 25,1009.0,0.0,2025-10-19
8:30 am,19.0,12.7,36,N,26 14,41 22,1009.2,0.0,2025-10-19
8:00 am,18.9,11.9,37,N,30 16,50 27,1009.0,0.0,2025-10-19
7:30 am,18.6,10.9,37,N,33 18,54 29,1008.9,0.0,2025-10-19
7:14 am,19.0,12.3,36,N,28 15,46 25,1008.7,0.0,2025-10-19
7:00 am,18.8,13.6,37,N,20 11,35 19,1008.5,0.0,2025-10-19
6:30 am,17.3,13.2,42,NNE,15 8,26 14,1008.3,0.0,2025-10-19
6:00 am,17.4,12.4,43,N,20 11,30 16,1008.3,0.0,2025-10-19
5:30 am,17.4,12.6,43,N,19 10,32 17,1008.5,0.0,2025-10-19
5:00 am,17.5,12.2,43,N,22 12,33 18,1008.7,0.0,2025-10-19
4:30 am,16.8,12.4,45,NNW,17 9,28 15,1009.2,0.0,2025-10-19
4:00 am,16.4,12.8,47,NNE,13 7,20 11,1009.4,0.0,2025-10-19
3:30 am,15.3,11.7,50,NNE,13 7,20 11,1010.3,0.0,2025-10-19
3:00 am,14.6,11.4,53,NNE,11 6,15 8,1011.0,0.0,2025-10-19
2:30 am,14.9,11.7,52,N,11 6,15 8,1011.2,0.0,2025-10-19
2:00 am,14.6,11.5,54,NNE,11 6,17 9,1011.8,0.0,2025-10-19
1:30 am,14.3,11.6,56,NNE,9 5,15 8,1012.5,0.0,2025-10-19
1:00 am,14.6,12.3,55,N,7 4,11 6,1012.8,0.0,2025-10-19
12:30 am,14.9,12.5,53,NNE,7 4,9 5,1013.2,0.0,2025-10-19
12:00 am,15.5,12.8,51,NNE,9 5,13 7,1013.3,0.0,2025-10-19
