Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,1.6,-1.4,96,NE,6 3,7 4,1030.6,0.0,2024-09-03
11:00 pm,2.1,-1.1,92,NE,7 4,11 6,1030.6,0.0,2024-09-03
10:30 pm,2.7,0.9,91,CALM,0 0,0 0,1030.9,0.0,2024-09-03
10:00 pm,3.6,1.9,89,CALM,0 0,0 0,1031.1,0.0,2024-09-03
9:30 pm,4.8,3.2,84,CALM,0 0,0 0,1030.9,0.0,2024-09-03
9:00 pm,6.5,4.7,69,CALM,0 0,0 0,1030.7,0.0,2024-09-03
8:30 pm,7.6,4.0,71,NE,11 6,13 7,1030.6,0.0,2024-09-03
8:00 pm,7.9,3.9,70,NE,13 7,15 8,1030.5,0.0,2024-09-03
7:30 pm,7.9,4.6,68,NNE,9 5,9 5,1030.2,0.0,2024-09-03
7:00 pm,8.9,5.6,64,NNE,9 5,13 7,1029.9,0.0,2024-09-03
6:30 pm,9.6,6.0,62,N,11 6,15 8,1029.8,0.0,2024-09-03
