Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,8.0,7.5,100,CALM,0 0,0 0,1028.6,0.0,2024-05-23
11:00 pm,8.3,7.9,100,CALM,0 0,0 0,1028.3,0.0,2024-05-23
10:30 pm,8.4,8.0,99,CALM,0 0,0 0,1028.0,0.0,2024-05-23
10:00 pm,8.6,8.2,97,CALM,0 0,0 0,1028.1,0.0,2024-05-23
9:30 pm,8.5,8.0,96,CALM,0 0,0 0,1028.1,0.0,2024-05-23
9:00 pm,9.1,8.6,92,CALM,0 0,0 0,1028.1,0.0,2024-05-23
8:30 pm,9.7,9.2,89,CALM,0 0,0 0,1028.1,0.0,2024-05-23
8:00 pm,10.3,9.9,87,CALM,0 0,0 0,1028.0,0.0,2024-05-23
7:30 pm,10.1,9.7,88,CALM,0 0,0 0,1027.9,0.0,2024-05-23
7:00 pm,10.2,9.7,85,CALM,0 0,0 0,1027.8,0.0,2024-05-23
6:30 pm,10.7,10.2,83,CALM,0 0,0 0,1027.7,0.0,2024-05-23
