Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,19.2,18.7,66,S,7 4,13 7,1016.0,0.0,2023-03-06
11:00 pm,19.6,18.8,65,S,9 5,13 7,1016.1,0.0,2023-03-06
10:30 pm,20.2,19.5,64,S,9 5,17 9,1016.2,0.0,2023-03-06
10:00 pm,20.5,19.8,63,S,9 5,15 8,1016.4,0.0,2023-03-06
9:30 pm,20.9,20.0,63,S,11 6,19 10,1016.5,0.0,2023-03-06
9:00 pm,21.3,20.5,63,S,11 6,17 9,1016.5,0.0,2023-03-06
8:30 pm,21.3,20.7,66,SSW,11 6,17 9,1016.2,0.0,2023-03-06
8:00 pm,21.6,21.1,66,S,11 6,19 10,1015.9,0.0,2023-03-06
7:30 pm,21.6,21.7,68,S,9 5,15 8,1015.5,0.0,2023-03-06
7:00 pm,21.8,21.1,67,S,13 7,20 11,1015.1,0.0,2023-03-06
6:30 pm,22.1,21.3,64,S,13 7,24 13,1014.9,0.0,2023-03-06
6:00 pm,22.8,21.2,61,SSW,17 9,26 14,1014.7,0.0,2023-03-06
5:30 pm,23.5,21.6,56,SSW,17 9,32 17,1014.6,0.0,2023-03-06
5:00 pm,24.3,22.2,55,S,19 10,33 18,1014.5,0.0,2023-03-06
4:30 pm,25.1,23.4,52,S,17 9,33 18,1014.4,0.0,2023-03-06
4:00 pm,25.1,23.2,51,S,17 9,32 17,1014.5,0.0,2023-03-06
3:30 pm,26.2,24.8,48,SSW,15 8,24 13,1014.5,0.0,2023-03-06
3:00 pm,25.5,23.1,48,SSW,19 10,35 19,1014.6,0.0,2023-03-06
2:30 pm,25.5,22.9,48,S,20 11,35 19,1015.0,0.0,2023-03-06
2:00 pm,26.0,23.8,45,SSW,17 9,28 15,1015.4,0.0,2023-03-06
1:30 pm,26.0,23.6,43,SSW,17 9,28 15,1015.8,0.0,2023-03-06
1:00 pm,26.6,25.1,37,SSE,9 5,17 9,1016.0,0.0,2023-03-06
12:30 pm,25.7,24.5,36,NE,6 3,13 7,1016.4,0.0,2023-03-06
12:00 pm,24.9,23.1,38,SSE,9 5,19 10,1016.8,0.0,2023-03-06
11:30 am,25.2,23.8,41,S,9 5,19 10,1017.3,0.0,2023-03-06
11:00 am,24.1,22.9,42,N,7 4,13 7,1017.7,0.0,2023-03-06
10:30 am,22.6,20.7,46,SSE,11 6,20 11,1018.1,0.0,2023-03-06
10:00 am,22.4,21.2,50,ESE,9 5,15 8,1018.3,0.0,2023-03-06
9:30 am,21.1,19.7,52,E,9 5,19 10,1018.4,0.0,2023-03-06
9:00 am,20.3,18.8,53,ESE,9 5,17 9,1018.5,0.0,2023-03-06
8:30 am,20.0,18.6,56,ESE,9 5,17 9,1018.6,0.0,2023-03-06
8:00 am,18.6,16.8,61,E,11 6,20 11,1018.4,0.0,2023-03-06
7:30 am,17.5,16.1,65,E,9 5,19 10,1018.4,0.0,2023-03-06
7:00 am,16.3,15.2,69,SE,7 4,13 7,1018.3,0.0,2023-03-06
6:30 am,16.0,14.4,69,SE,9 5,17 9,1017.9,0.0,2023-03-06
6:00 am,16.1,14.2,69,SE,11 6,24 13,1017.5,0.0,2023-03-06
5:30 am,16.2,14.7,70,SE,9 5,13 7,1017.1,0.0,2023-03-06
5:00 am,16.2,14.4,70,SSE,11 6,19 10,1016.8,0.0,2023-03-06
4:30 am,16.3,14.4,69,SSE,11 6,15 8,1016.6,0.0,2023-03-06
