Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,11.5,8.4,59,W,9 5,19 10,1008.5,0.0,2023-03-09
6:30 am,10.6,4.9,68,NW,24 13,33 18,1008.0,0.0,2023-03-09
6:00 am,10.4,6.6,72,NNE,15 8,19 10,1007.9,0.0,2023-03-09
5:30 am,10.0,6.6,76,N,13 7,19 10,1007.5,0.0,2023-03-09
5:00 am,10.0,6.7,78,NNW,13 7,20 11,1007.4,0.0,2023-03-09
4:30 am,11.3,8.2,76,NNE,13 7,15 8,1007.3,0.0,2023-03-09
4:00 am,11.8,9.2,76,NNE,11 6,15 8,1007.5,0.0,2023-03-09
3:30 am,12.2,9.2,75,NNE,13 7,15 8,1007.5,0.0,2023-03-09
3:00 am,12.3,10.3,78,NE,9 5,15 8,1007.8,0.0,2023-03-09
2:30 am,12.6,9.8,76,NE,13 7,17 9,1007.9,0.0,2023-03-09
2:00 am,12.2,9.4,78,NE,13 7,17 9,1007.9,0.0,2023-03-09
1:30 am,12.1,9.7,79,NNE,11 6,17 9,1008.0,0.0,2023-03-09
1:00 am,11.8,8.1,78,NW,17 9,19 10,1008.0,0.0,2023-03-09
12:30 am,12.2,8.6,77,NW,17 9,19 10,1008.1,0.0,2023-03-09
12:00 am,11.9,8.2,76,NNW,17 9,20 11,1008.1,0.0,2023-03-09
