Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,8.4,5.1,76,NNE,11 6,15 8,1020.3,0.0,2025-07-24
11:00 pm,8.9,6.0,74,NNE,9 5,13 7,1020.6,0.0,2025-07-24
10:30 pm,9.4,6.5,71,NNE,9 5,11 6,1020.7,0.0,2025-07-24
10:00 pm,9.6,6.7,71,N,9 5,13 7,1020.8,0.0,2025-07-24
9:30 pm,10.1,7.2,69,N,9 5,17 9,1020.9,0.0,2025-07-24
9:00 pm,10.5,6.5,69,N,15 8,24 13,1021.2,0.0,2025-07-24
8:30 pm,10.9,7.3,67,N,13 7,22 12,1021.0,0.0,2025-07-24
8:00 pm,10.9,7.3,68,N,13 7,20 11,1021.0,0.0,2025-07-24
7:30 pm,11.2,7.3,67,N,15 8,24 13,1020.7,0.0,2025-07-24
7:00 pm,11.7,8.2,65,N,13 7,20 11,1020.3,0.0,2025-07-24
6:30 pm,12.1,8.6,64,N,13 7,19 10,1020.0,0.0,2025-07-24
