Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:30 am,16.2,16.3,87,WSW,6 3,9 5,1013.3,0.0,2023-11-25
6:00 am,16.0,16.1,88,WSW,6 3,9 5,1013.2,0.0,2023-11-25
5:30 am,15.8,17.1,90,CALM,0 0,0 0,1013.0,0.0,2023-11-25
5:00 am,15.6,16.9,90,CALM,0 0,0 0,1012.8,0.0,2023-11-25
4:59 am,15.6,16.9,90,CALM,0 0,0 0,1012.7,0.0,2023-11-25
4:30 am,15.2,16.4,91,CALM,0 0,0 0,1012.8,0.0,2023-11-25
4:00 am,15.5,15.8,87,N,4 2,7 4,1013.0,0.0,2023-11-25
3:30 am,15.9,16.7,87,SW,2 1,9 5,1013.1,0.0,2023-11-25
3:00 am,15.8,17.0,88,CALM,0 0,0 0,1013.4,0.0,2023-11-25
2:37 am,15.9,15.8,88,NW,7 4,9 5,1013.5,0.0,2023-11-25
2:30 am,15.8,15.9,88,W,6 3,9 5,1013.5,0.0,2023-11-25
2:00 am,15.4,16.5,89,CALM,0 0,6 3,1013.7,0.0,2023-11-25
1:38 am,15.1,15.8,90,N,2 1,7 4,1013.6,0.0,2023-11-25
1:30 am,14.7,15.6,89,CALM,0 0,0 0,1013.7,0.0,2023-11-25
1:00 am,15.5,16.4,85,CALM,0 0,0 0,1014.1,0.0,2023-11-25
12:30 am,16.2,16.9,84,SSW,2 1,7 4,1014.8,0.0,2023-11-25
12:00 am,16.0,16.0,85,SSW,6 3,13 7,1014.7,0.0,2023-11-25
