Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,19.7,21.0,87,N,7 4,11 6,1009.7,8.8,2023-11-25
6:30 am,18.6,20.5,100,E,6 3,7 4,1009.6,8.8,2023-11-25
6:00 am,18.4,20.6,100,E,4 2,7 4,1009.4,8.8,2023-11-25
5:30 am,18.7,20.5,97,NE,6 3,9 5,1009.1,8.8,2023-11-25
5:00 am,18.9,20.6,95,N,6 3,13 7,1009.1,8.8,2023-11-25
4:30 am,18.7,20.6,94,NNW,4 2,13 7,1009.0,8.8,2023-11-25
4:00 am,18.8,19.4,88,NE,9 5,19 10,1009.5,8.8,2023-11-25
3:30 am,18.2,19.3,91,NNE,6 3,9 5,1010.5,8.8,2023-11-25
3:00 am,18.1,19.3,95,NNE,7 4,9 5,1010.8,8.8,2023-11-25
2:30 am,17.3,19.8,100,CALM,0 0,6 3,1011.3,8.8,2023-11-25
2:00 am,17.6,19.5,100,NE,4 2,7 4,1012.0,8.8,2023-11-25
1:30 am,17.6,20.2,99,CALM,0 0,0 0,1012.1,8.8,2023-11-25
1:00 am,18.5,19.3,92,N,9 5,13 7,1012.5,8.8,2023-11-25
12:30 am,18.5,19.8,100,N,9 5,13 7,1012.7,8.8,2023-11-25
12:00 am,18.7,21.3,99,NNE,2 1,9 5,1012.8,8.8,2023-11-25
