Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,12.4,8.0,43,SW,13 7,24 13,1021.3,0.0,2023-10-24
11:00 pm,12.5,8.1,51,SSW,15 8,28 15,1021.3,0.0,2023-10-24
10:30 pm,11.6,8.6,61,S,9 5,17 9,1021.3,0.0,2023-10-24
10:00 pm,12.1,8.0,59,S,15 8,26 14,1021.2,0.0,2023-10-24
9:30 pm,13.0,8.5,56,SSW,17 9,28 15,1020.8,0.0,2023-10-24
9:00 pm,13.3,9.1,53,SSW,15 8,24 13,1020.2,0.0,2023-10-24
8:30 pm,13.5,9.8,54,SW,13 7,24 13,1019.8,0.0,2023-10-24
8:00 pm,12.4,9.2,69,SSW,13 7,24 13,1019.6,0.0,2023-10-24
7:30 pm,12.4,8.1,70,SSW,19 10,32 17,1019.1,0.0,2023-10-24
7:00 pm,14.2,10.5,58,SW,15 8,28 15,1018.5,0.0,2023-10-24
6:30 pm,14.9,10.3,54,SSW,19 10,32 17,1018.3,0.0,2023-10-24
6:00 pm,14.9,10.5,57,SSW,19 10,32 17,1018.0,0.0,2023-10-24
5:31 pm,16.0,9.9,54,WSW,28 15,46 25,1017.7,0.0,2023-10-24
5:30 pm,15.8,9.3,54,WSW,30 16,46 25,1017.7,0.0,2023-10-24
5:27 pm,16.1,9.9,52,WSW,28 15,46 25,1017.6,0.0,2023-10-24
5:00 pm,16.2,10.4,51,WSW,26 14,44 24,1017.4,0.0,2023-10-24
4:32 pm,16.1,9.8,50,SW,28 15,48 26,1017.2,0.0,2023-10-24
4:30 pm,16.5,10.5,47,SW,26 14,48 26,1017.1,0.0,2023-10-24
4:00 pm,16.7,11.1,53,WSW,26 14,39 21,1016.9,0.0,2023-10-24
3:44 pm,16.9,10.2,48,WSW,30 16,50 27,1016.8,0.0,2023-10-24
3:30 pm,16.7,9.2,41,WSW,32 17,44 24,1016.7,0.0,2023-10-24
3:00 pm,17.4,10.3,39,WSW,30 16,50 27,1016.5,0.0,2023-10-24
2:30 pm,17.7,10.5,37,WSW,30 16,52 28,1016.5,0.0,2023-10-24
2:00 pm,17.5,10.8,39,WSW,28 15,46 25,1016.6,0.0,2023-10-24
1:30 pm,17.1,9.9,45,WSW,32 17,50 27,1016.4,0.0,2023-10-24
1:01 pm,17.4,10.8,42,WSW,28 15,46 25,1016.0,0.0,2023-10-24
1:00 pm,18.0,12.0,43,SW,26 14,46 25,1016.2,0.0,2023-10-24
12:30 pm,17.0,10.7,48,WSW,28 15,46 25,1015.8,0.0,2023-10-24
12:00 pm,17.1,10.7,46,SW,28 15,52 28,1015.7,0.0,2023-10-24
11:30 am,17.0,9.9,46,SW,32 17,52 28,1015.5,0.0,2023-10-24
11:03 am,16.9,10.5,46,WSW,28 15,46 25,1015.1,0.0,2023-10-24
11:00 am,17.4,11.5,47,WSW,26 14,44 24,1015.1,0.0,2023-10-24
10:30 am,16.8,10.5,53,WSW,30 16,50 27,1014.7,0.0,2023-10-24
10:00 am,14.9,9.1,63,WSW,28 15,48 26,1014.4,0.0,2023-10-24
9:30 am,16.5,10.6,55,WSW,28 15,48 26,1013.9,0.0,2023-10-24
9:14 am,16.6,10.7,54,WSW,28 15,46 25,1013.5,0.0,2023-10-24
9:00 am,16.6,11.7,59,WSW,24 13,44 24,1013.5,0.0,2023-10-24
8:30 am,16.2,12.2,62,WSW,20 11,39 21,1013.2,0.0,2023-10-24
8:00 am,15.4,10.6,65,WSW,24 13,43 23,1012.7,0.0,2023-10-24
7:30 am,15.1,11.1,67,WSW,20 11,33 18,1012.0,0.0,2023-10-24
7:00 am,14.8,10.7,66,WSW,20 11,35 19,1011.7,0.0,2023-10-24
6:30 am,14.8,10.0,68,W,24 13,37 20,1010.9,0.0,2023-10-24
6:00 am,15.2,9.2,65,W,30 16,50 27,1010.4,0.0,2023-10-24
5:40 am,15.6,9.9,69,W,30 16,48 26,1009.8,0.0,2023-10-24
5:30 am,15.8,9.7,68,W,32 17,46 25,1009.7,0.0,2023-10-24
5:00 am,16.1,11.1,71,W,28 15,48 26,1009.2,0.0,2023-10-24
4:51 am,16.1,11.1,71,W,28 15,46 25,1009.2,0.0,2023-10-24
4:30 am,16.5,12.4,72,W,24 13,39 21,1009.0,0.0,2023-10-24
4:00 am,17.0,12.7,66,WSW,24 13,37 20,1008.7,0.0,2023-10-24
3:30 am,17.5,14.1,64,WSW,19 10,32 17,1008.1,0.0,2023-10-24
3:00 am,19.0,15.1,54,W,20 11,33 18,1007.0,0.0,2023-10-24
2:38 am,22.3,16.4,21,NNW,20 11,44 24,1005.6,0.0,2023-10-24
2:30 am,22.1,16.2,20,N,19 10,32 17,1004.9,0.0,2023-10-24
2:00 am,21.9,16.2,22,NNE,19 10,28 15,1004.4,0.0,2023-10-24
1:30 am,22.4,16.5,21,NNE,20 11,35 19,1004.6,0.0,2023-10-24
1:00 am,22.8,16.8,20,NNE,20 11,33 18,1004.6,0.0,2023-10-24
12:30 am,22.6,17.2,20,NNE,17 9,32 17,1004.9,0.0,2023-10-24
12:00 am,23.5,17.8,16,NNE,17 9,26 14,1004.9,0.0,2023-10-24
