Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,13.1,11.4,73,NW,7 4,13 7,1000.7,0.4,2023-10-22
11:00 pm,13.7,12.2,73,NNE,7 4,11 6,1000.5,0.0,2023-10-22
10:30 pm,13.7,12.2,74,NNE,7 4,11 6,1000.4,0.0,2023-10-22
10:00 pm,13.4,12.2,78,NW,6 3,7 4,1000.8,0.0,2023-10-22
9:30 pm,13.5,11.8,79,NNW,9 5,15 8,1000.7,0.0,2023-10-22
9:00 pm,13.7,11.3,78,NW,13 7,20 11,1000.7,0.0,2023-10-22
8:30 pm,14.2,12.1,68,NW,9 5,19 10,1000.6,0.0,2023-10-22
8:00 pm,13.8,12.0,67,SW,7 4,13 7,1000.5,0.0,2023-10-22
7:30 pm,14.1,10.9,68,S,15 8,22 12,1000.3,0.0,2023-10-22
7:00 pm,14.3,10.2,69,SSW,20 11,30 16,1000.0,0.0,2023-10-22
6:30 pm,14.9,9.7,67,S,26 14,41 22,999.9,0.0,2023-10-22
6:00 pm,14.9,10.2,68,S,24 13,35 19,999.7,0.0,2023-10-22
5:30 pm,15.2,10.2,69,S,26 14,41 22,999.6,0.0,2023-10-22
5:00 pm,15.9,10.5,66,S,28 15,39 21,999.6,0.0,2023-10-22
4:30 pm,15.7,11.4,72,SSE,24 13,32 17,999.4,0.0,2023-10-22
4:00 pm,16.2,12.6,69,SSE,20 11,32 17,999.2,0.0,2023-10-22
3:30 pm,17.0,13.4,65,SSE,20 11,32 17,999.3,0.0,2023-10-22
3:00 pm,16.3,12.4,63,SE,20 11,30 16,999.5,0.0,2023-10-22
2:30 pm,17.4,11.6,48,SE,26 14,39 21,999.4,0.0,2023-10-22
2:00 pm,18.4,13.9,44,ESE,19 10,24 13,999.5,0.0,2023-10-22
1:30 pm,19.2,15.9,43,ESE,13 7,19 10,999.6,0.0,2023-10-22
1:00 pm,19.3,16.2,46,ESE,13 7,19 10,999.9,0.0,2023-10-22
12:30 pm,18.8,15.0,48,ESE,17 9,20 11,1000.4,0.0,2023-10-22
12:00 pm,18.5,14.8,45,ESE,15 8,22 12,1000.7,0.0,2023-10-22
11:30 am,18.4,14.4,35,ENE,13 7,19 10,1000.9,0.0,2023-10-22
11:00 am,18.1,15.0,44,NNE,11 6,19 10,1001.2,0.0,2023-10-22
10:30 am,18.1,14.9,48,NNW,13 7,17 9,1001.5,0.0,2023-10-22
10:00 am,17.7,14.6,51,N,13 7,20 11,1001.6,0.0,2023-10-22
9:30 am,16.4,13.5,64,NNW,15 8,20 11,1001.6,0.0,2023-10-22
9:00 am,15.5,12.0,74,N,20 11,28 15,1001.4,40.2,2023-10-22
8:30 am,14.5,11.1,77,NNW,19 10,32 17,1001.3,40.2,2023-10-22
8:00 am,14.1,11.1,86,NNW,19 10,28 15,1001.0,40.2,2023-10-22
7:30 am,13.5,10.6,93,NNW,19 10,28 15,1000.9,40.2,2023-10-22
