Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,17.8,18.3,78,NNE,4 2,7 4,1026.8,0.0,2024-09-06
11:00 pm,18.2,18.2,75,N,6 3,9 5,1027.0,0.0,2024-09-06
10:30 pm,18.4,18.8,74,N,4 2,13 7,1027.0,0.0,2024-09-06
10:00 pm,18.7,18.8,73,N,6 3,15 8,1027.1,0.0,2024-09-06
9:30 pm,18.8,19.2,72,N,4 2,11 6,1027.3,0.0,2024-09-06
9:00 pm,18.9,18.9,72,N,6 3,9 5,1027.5,0.0,2024-09-06
8:30 pm,19.1,19.5,71,N,4 2,11 6,1027.5,0.0,2024-09-06
8:00 pm,19.5,19.6,70,N,6 3,13 7,1027.3,0.0,2024-09-06
7:30 pm,19.6,20.0,69,N,4 2,9 5,1027.1,0.0,2024-09-06
7:00 pm,19.8,20.4,70,NNE,4 2,7 4,1026.6,0.0,2024-09-06
6:30 pm,20.1,20.4,70,NNE,6 3,11 6,1026.4,0.0,2024-09-06
6:00 pm,20.4,20.6,70,NE,7 4,15 8,1026.2,0.0,2024-09-06
5:30 pm,20.9,20.7,68,NNE,9 5,17 9,1025.9,0.0,2024-09-06
5:00 pm,21.6,21.0,64,NNE,11 6,22 12,1025.7,0.0,2024-09-06
4:30 pm,22.3,21.7,58,NNE,9 5,19 10,1025.5,0.0,2024-09-06
4:00 pm,22.5,21.0,55,NNE,13 7,24 13,1025.4,0.0,2024-09-06
3:30 pm,23.3,22.4,55,NNE,11 6,22 12,1025.2,0.0,2024-09-06
3:00 pm,23.5,22.5,53,NNE,11 6,20 11,1025.2,0.0,2024-09-06
2:30 pm,23.8,22.6,54,NE,13 7,24 13,1025.4,0.0,2024-09-06
2:00 pm,23.9,22.6,52,NE,13 7,22 12,1025.5,0.0,2024-09-06
1:30 pm,23.7,22.3,52,NE,13 7,28 15,1025.7,0.0,2024-09-06
1:00 pm,24.3,23.7,51,NE,9 5,19 10,1026.0,0.0,2024-09-06
12:30 pm,24.4,23.8,51,NNE,9 5,17 9,1026.6,0.0,2024-09-06
12:00 pm,24.6,23.8,48,N,9 5,17 9,1026.9,0.0,2024-09-06
11:30 am,24.0,23.7,49,NW,6 3,13 7,1027.4,0.0,2024-09-06
11:00 am,24.0,23.2,50,NNW,9 5,17 9,1028.1,0.0,2024-09-06
10:30 am,22.6,21.9,51,NNW,7 4,20 11,1028.5,0.0,2024-09-06
10:00 am,23.2,22.2,50,N,9 5,24 13,1028.7,0.0,2024-09-06
9:30 am,21.5,21.6,57,WSW,4 2,7 4,1028.7,0.0,2024-09-06
9:00 am,20.1,20.2,63,SW,4 2,7 4,1029.0,0.0,2024-09-06
8:30 am,18.6,18.6,67,SW,4 2,7 4,1029.0,0.0,2024-09-06
8:00 am,17.3,17.3,73,SW,4 2,7 4,1029.0,0.0,2024-09-06
7:30 am,15.7,15.6,79,WSW,4 2,7 4,1028.9,0.0,2024-09-06
7:00 am,14.4,14.2,85,WSW,4 2,9 5,1028.6,0.0,2024-09-06
6:30 am,13.3,13.4,88,WSW,2 1,6 3,1028.4,0.0,2024-09-06
