Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,13.8,10.6,56,NNE,11 6,15 8,1022.6,0.0,2023-09-25
11:00 pm,14.4,13.3,53,CALM,0 0,0 0,1022.8,0.0,2023-09-25
10:30 pm,13.9,11.8,58,WNW,6 3,9 5,1022.7,0.0,2023-09-25
10:00 pm,14.7,12.0,48,SE,7 4,11 6,1022.6,0.0,2023-09-25
9:30 pm,15.0,11.7,50,SE,11 6,15 8,1022.5,0.0,2023-09-25
9:00 pm,14.3,11.2,62,SE,13 7,15 8,1022.4,0.0,2023-09-25
8:30 pm,11.2,8.3,64,ESE,9 5,11 6,1022.1,0.0,2023-09-25
8:00 pm,15.6,12.7,54,N,11 6,11 6,1021.7,0.0,2023-09-25
7:30 pm,16.8,13.9,51,NNE,11 6,13 7,1021.5,0.0,2023-09-25
7:00 pm,16.1,12.8,52,N,13 7,15 8,1021.1,0.0,2023-09-25
6:30 pm,17.3,13.6,48,NNW,15 8,19 10,1020.9,0.0,2023-09-25
6:00 pm,18.7,14.0,43,NW,20 11,28 15,1020.8,0.0,2023-09-25
5:30 pm,20.1,15.3,39,NNW,20 11,30 16,1020.3,0.0,2023-09-25
5:00 pm,20.4,15.6,38,N,20 11,30 16,1020.1,0.0,2023-09-25
4:30 pm,20.7,15.4,36,NNW,22 12,28 15,1020.0,0.0,2023-09-25
4:00 pm,21.9,15.2,35,NNW,30 16,37 20,1019.9,0.0,2023-09-25
3:30 pm,23.2,17.1,34,NNW,28 15,33 18,1020.0,0.0,2023-09-25
3:00 pm,23.5,17.4,34,N,28 15,33 18,1020.2,0.0,2023-09-25
2:30 pm,23.1,17.7,34,NNW,24 13,33 18,1020.6,0.0,2023-09-25
2:00 pm,22.7,18.2,36,NNW,20 11,30 16,1021.0,0.0,2023-09-25
1:30 pm,22.5,18.3,38,NNW,19 10,28 15,1021.3,0.0,2023-09-25
1:00 pm,22.6,18.4,38,NW,19 10,30 16,1021.5,0.0,2023-09-25
12:30 pm,21.8,17.7,36,NW,17 9,28 15,1021.9,0.0,2023-09-25
12:00 pm,21.8,17.6,40,NW,19 10,32 17,1022.4,0.0,2023-09-25
11:30 am,20.9,16.7,42,NNW,19 10,26 14,1022.7,0.0,2023-09-25
11:00 am,20.7,16.3,40,NW,19 10,30 16,1023.0,0.0,2023-09-25
10:30 am,20.0,16.6,45,NW,15 8,24 13,1023.4,0.0,2023-09-25
10:00 am,17.3,14.9,50,NW,9 5,13 7,1023.9,0.0,2023-09-25
9:30 am,15.3,12.9,51,NW,7 4,11 6,1024.4,0.0,2023-09-25
9:00 am,13.5,12.2,60,NE,2 1,6 3,1024.8,0.0,2023-09-25
8:30 am,10.9,10.0,71,CALM,0 0,0 0,1025.1,0.0,2023-09-25
8:00 am,8.3,6.4,80,N,4 2,7 4,1025.1,0.0,2023-09-25
7:30 am,6.5,4.0,84,NNE,6 3,9 5,1025.2,0.0,2023-09-25
7:00 am,4.6,3.3,96,CALM,0 0,0 0,1024.9,0.0,2023-09-25
6:30 am,2.0,0.2,96,CALM,0 0,0 0,1024.7,0.0,2023-09-25
6:00 am,1.8,0.0,96,CALM,0 0,0 0,1024.3,0.0,2023-09-25
5:30 am,1.9,0.2,99,CALM,0 0,0 0,1024.0,0.0,2023-09-25
5:00 am,1.3,-0.6,95,CALM,0 0,0 0,1023.7,0.0,2023-09-25
4:30 am,2.6,0.9,94,CALM,0 0,0 0,1023.4,0.0,2023-09-25
4:00 am,2.4,0.6,93,CALM,0 0,0 0,1023.6,0.0,2023-09-25
3:30 am,2.8,1.1,92,CALM,0 0,0 0,1023.4,0.0,2023-09-25
3:00 am,2.5,-0.5,87,NNE,6 3,9 5,1023.6,0.0,2023-09-25
2:30 am,3.5,1.8,88,CALM,0 0,0 0,1023.7,0.0,2023-09-25
2:00 am,3.1,1.3,86,CALM,0 0,0 0,1023.9,0.0,2023-09-25
1:30 am,3.4,1.4,79,CALM,0 0,0 0,1024.1,0.0,2023-09-25
1:00 am,4.2,2.5,85,CALM,0 0,0 0,1024.3,0.0,2023-09-25
12:30 am,4.4,2.6,80,CALM,0 0,0 0,1024.5,0.0,2023-09-25
12:00 am,5.0,3.2,78,CALM,0 0,0 0,1024.4,0.0,2023-09-25
