Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,9.9,9.6,93,CALM,0 0,0 0,1031.9,0.0,2025-06-27
5:00 am,9.5,9.1,93,CALM,0 0,0 0,1031.8,0.0,2025-06-27
4:30 am,9.5,9.2,94,CALM,0 0,0 0,1031.8,0.0,2025-06-27
4:00 am,9.3,9.0,95,CALM,0 0,0 0,1032.0,0.0,2025-06-27
3:30 am,9.2,8.1,95,SE,4 2,7 4,1032.1,0.0,2025-06-27
3:00 am,8.9,7.7,95,SE,4 2,7 4,1032.0,0.0,2025-06-27
2:30 am,8.2,7.6,95,CALM,0 0,0 0,1032.1,0.0,2025-06-27
2:00 am,8.4,6.8,96,ESE,6 3,7 4,1032.2,0.0,2025-06-27
1:30 am,8.1,7.5,95,CALM,0 0,0 0,1032.1,0.0,2025-06-27
1:00 am,8.6,8.1,94,CALM,0 0,0 0,1032.2,0.0,2025-06-27
12:30 am,9.4,7.9,93,E,6 3,7 4,1032.3,0.0,2025-06-27
12:00 am,9.1,8.7,94,CALM,0 0,0 0,1032.3,0.0,2025-06-27
