Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,8.1,7.6,99,CALM,0 0,0 0,1030.5,0.0,2025-06-24
11:00 pm,7.9,7.4,99,CALM,0 0,0 0,1030.4,0.0,2025-06-24
10:30 pm,8.1,7.6,98,CALM,0 0,0 0,1030.5,0.0,2025-06-24
10:00 pm,8.5,8.1,98,CALM,0 0,0 0,1030.3,0.0,2025-06-24
9:30 pm,8.7,8.3,96,CALM,0 0,0 0,1030.1,0.0,2025-06-24
9:00 pm,9.0,8.5,93,CALM,0 0,0 0,1030.2,0.0,2025-06-24
8:30 pm,9.7,9.4,93,CALM,0 0,0 0,1030.1,0.0,2025-06-24
8:00 pm,10.3,10.0,90,CALM,0 0,0 0,1029.9,0.0,2025-06-24
7:30 pm,10.9,10.6,86,CALM,0 0,0 0,1029.9,0.0,2025-06-24
7:00 pm,11.8,11.6,83,CALM,0 0,0 0,1029.7,0.0,2025-06-24
6:30 pm,12.8,12.6,77,CALM,0 0,0 0,1029.5,0.0,2025-06-24
6:00 pm,14.1,13.9,72,CALM,0 0,0 0,1029.3,0.0,2025-06-24
5:30 pm,15.2,14.9,65,CALM,0 0,0 0,1029.1,0.0,2025-06-24
5:00 pm,16.5,14.7,57,SSE,7 4,13 7,1029.0,0.0,2025-06-24
4:30 pm,17.3,15.6,56,S,7 4,13 7,1028.8,0.0,2025-06-24
