Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:30 am,12.1,10.4,77,S,7 4,13 7,1026.6,0.0,2024-03-24
6:00 am,12.6,10.9,75,SSE,7 4,13 7,1026.4,0.0,2024-03-24
5:30 am,13.1,11.0,73,SSE,9 5,19 10,1026.3,0.0,2024-03-24
5:00 am,12.9,10.9,75,SSE,9 5,15 8,1026.1,0.0,2024-03-24
4:30 am,12.9,11.4,77,SSE,7 4,13 7,1026.2,0.0,2024-03-24
4:00 am,12.1,10.8,83,SSE,6 3,13 7,1026.7,0.0,2024-03-24
3:30 am,12.0,10.6,82,SSE,6 3,11 6,1026.9,0.0,2024-03-24
3:00 am,12.5,10.6,79,SSE,9 5,15 8,1027.0,0.0,2024-03-24
2:30 am,11.9,10.4,80,SSW,6 3,9 5,1027.3,0.0,2024-03-24
2:00 am,12.9,11.0,77,SSW,9 5,13 7,1027.6,0.0,2024-03-24
1:30 am,12.2,10.5,78,SSW,7 4,13 7,1027.6,0.0,2024-03-24
1:00 am,12.9,11.5,77,SSW,6 3,11 6,1027.7,0.0,2024-03-24
12:30 am,12.8,11.2,76,SSW,7 4,13 7,1027.8,0.0,2024-03-24
12:00 am,13.0,11.4,76,S,7 4,13 7,1028.0,0.0,2024-03-24
