Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 pm,15.8,11.1,58,NNW,22 12,33 18,1009.3,0.0,2024-03-24
6:30 pm,15.8,11.7,59,NNW,19 10,28 15,1009.3,0.0,2024-03-24
6:00 pm,16.4,12.5,54,NNW,17 9,22 12,1009.4,0.0,2024-03-24
5:30 pm,16.9,13.0,52,WNW,17 9,28 15,1009.6,0.0,2024-03-24
5:00 pm,18.8,14.8,45,W,17 9,28 15,1009.6,0.0,2024-03-24
4:30 pm,18.0,13.5,49,WNW,20 11,37 20,1009.8,0.0,2024-03-24
4:06 pm,19.0,12.7,41,SW,28 15,46 25,1009.4,0.0,2024-03-24
4:00 pm,19.2,14.5,42,WSW,20 11,46 25,1009.5,0.0,2024-03-24
3:30 pm,19.2,13.8,43,WNW,24 13,46 25,1009.5,0.0,2024-03-24
3:00 pm,18.6,14.0,45,WSW,20 11,50 27,1009.4,0.0,2024-03-24
2:45 pm,17.5,11.9,50,WSW,26 14,54 29,1009.7,0.0,2024-03-24
2:30 pm,16.1,12.0,61,W,20 11,44 24,1009.9,0.0,2024-03-24
2:10 pm,16.8,11.5,58,SW,26 14,48 26,1009.9,0.0,2024-03-24
2:00 pm,18.4,12.7,47,NW,26 14,43 23,1009.5,0.0,2024-03-24
1:52 pm,18.8,13.8,44,NW,22 12,43 23,1009.4,0.0,2024-03-24
1:30 pm,18.1,15.2,46,S,11 6,20 11,1010.1,0.0,2024-03-24
1:00 pm,17.9,13.9,48,WSW,17 9,30 16,1010.0,0.0,2024-03-24
12:30 pm,18.2,14.1,45,W,17 9,35 19,1010.1,0.0,2024-03-24
12:00 pm,17.4,12.6,51,SSW,22 12,43 23,1010.1,0.0,2024-03-24
11:30 am,17.9,14.5,46,WSW,13 7,39 21,1010.3,0.0,2024-03-24
11:13 am,17.1,13.0,49,NNE,17 9,56 30,1010.1,0.0,2024-03-24
11:00 am,16.2,12.9,58,ENE,15 8,32 17,1010.5,0.0,2024-03-24
10:30 am,16.0,12.0,60,NE,19 10,39 21,1010.5,0.0,2024-03-24
10:00 am,16.6,12.9,50,SW,15 8,33 18,1010.7,0.0,2024-03-24
9:30 am,15.7,12.1,61,ENE,17 9,24 13,1010.6,0.0,2024-03-24
9:00 am,15.1,13.7,66,ENE,6 3,11 6,1010.2,0.0,2024-03-24
8:30 am,14.7,11.3,69,NE,17 9,28 15,1010.2,0.0,2024-03-24
8:00 am,14.7,11.5,66,N,15 8,24 13,1010.0,0.0,2024-03-24
7:30 am,15.8,12.8,58,SSW,13 7,20 11,1009.8,0.0,2024-03-24
7:00 am,15.3,12.3,60,NNE,13 7,30 16,1009.6,0.0,2024-03-24
6:30 am,14.3,10.0,66,NW,20 11,44 24,1009.4,0.0,2024-03-24
6:00 am,14.2,9.2,66,NW,24 13,41 22,1009.4,0.0,2024-03-24
5:57 am,14.2,8.4,66,NW,28 15,46 25,1009.3,0.0,2024-03-24
5:30 am,13.2,7.2,73,NNW,30 16,43 23,1009.6,0.0,2024-03-24
5:03 am,12.4,6.8,78,NNW,28 15,46 25,1009.8,0.0,2024-03-24
5:00 am,12.4,6.0,78,NNW,32 17,46 25,1010.0,0.0,2024-03-24
4:30 am,12.2,6.2,78,NNW,30 16,43 23,1010.6,0.0,2024-03-24
4:14 am,12.3,6.3,78,NNW,30 16,48 26,1010.9,0.0,2024-03-24
4:00 am,12.2,5.7,77,NNW,32 17,46 25,1011.1,0.0,2024-03-24
3:30 am,12.7,6.9,72,NNW,28 15,39 21,1012.1,0.0,2024-03-24
3:00 am,12.9,6.1,68,NNW,32 17,48 26,1012.7,0.0,2024-03-24
2:35 am,13.4,7.3,63,NNW,28 15,46 25,1013.2,0.0,2024-03-24
2:30 am,13.5,7.0,63,NNW,30 16,43 23,1013.4,0.0,2024-03-24
2:00 am,13.6,6.6,61,NW,32 17,50 27,1013.4,0.0,2024-03-24
1:30 am,14.0,6.9,56,NW,32 17,50 27,1013.9,0.0,2024-03-24
1:03 am,14.3,7.9,54,NW,28 15,46 25,1014.7,0.0,2024-03-24
1:00 am,14.3,7.5,53,NW,30 16,46 25,1014.7,0.0,2024-03-24
12:58 am,14.4,8.0,53,NW,28 15,46 25,1014.7,0.0,2024-03-24
12:30 am,14.1,9.3,52,N,19 10,30 16,1014.7,0.0,2024-03-24
12:00 am,14.4,8.6,51,NNW,24 13,48 26,1015.3,0.0,2024-03-24
