Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,16.6,14.4,51,NNE,7 4,11 6,1013.5,0.0,2025-09-12
11:00 pm,15.9,14.8,56,W,2 1,6 3,1013.7,0.0,2025-09-12
10:30 pm,16.5,14.4,52,NNE,7 4,9 5,1014.0,0.0,2025-09-12
10:00 pm,16.9,14.7,50,NNE,7 4,11 6,1014.3,0.0,2025-09-12
9:30 pm,16.3,14.1,52,NNE,7 4,13 7,1014.7,0.0,2025-09-12
9:00 pm,15.9,13.6,51,NE,7 4,9 5,1014.9,0.0,2025-09-12
8:30 pm,16.5,14.1,47,NNE,7 4,9 5,1015.1,0.0,2025-09-12
8:00 pm,15.4,13.3,52,NNE,6 3,9 5,1015.2,0.0,2025-09-12
7:30 pm,16.1,14.5,46,NNE,2 1,6 3,1015.2,0.0,2025-09-12
7:00 pm,17.6,15.8,39,NNW,2 1,6 3,1015.1,0.0,2025-09-12
6:30 pm,19.3,17.4,34,N,2 1,7 4,1015.1,0.0,2025-09-12
6:00 pm,21.1,18.9,31,WNW,4 2,9 5,1015.0,0.0,2025-09-12
5:30 pm,22.6,19.5,25,NNW,7 4,15 8,1015.0,0.0,2025-09-12
5:00 pm,23.3,19.9,24,NW,9 5,17 9,1015.0,0.0,2025-09-12
4:30 pm,24.2,20.4,23,NW,11 6,20 11,1015.2,0.0,2025-09-12
4:00 pm,24.4,20.6,23,NNW,11 6,24 13,1015.3,0.0,2025-09-12
3:30 pm,24.8,20.6,22,NNW,13 7,24 13,1015.5,0.0,2025-09-12
3:00 pm,25.7,21.5,21,NNW,13 7,26 14,1015.8,0.0,2025-09-12
2:30 pm,25.2,20.8,23,NNW,15 8,28 15,1016.1,0.0,2025-09-12
2:00 pm,25.8,21.7,25,NNW,15 8,32 17,1016.5,0.0,2025-09-12
1:30 pm,26.1,21.2,24,NNW,19 10,37 20,1016.7,0.0,2025-09-12
1:00 pm,25.6,20.4,22,N,19 10,33 18,1016.9,0.0,2025-09-12
12:30 pm,25.2,20.3,22,N,17 9,32 17,1017.1,0.0,2025-09-12
12:00 pm,24.7,19.9,24,N,17 9,30 16,1017.7,0.0,2025-09-12
11:30 am,24.1,19.6,24,N,15 8,32 17,1018.0,0.0,2025-09-12
11:00 am,23.8,18.8,27,N,19 10,39 21,1018.2,0.0,2025-09-12
10:30 am,22.8,17.6,28,NNE,20 11,32 17,1018.6,0.0,2025-09-12
10:00 am,21.4,16.0,28,NNE,20 11,35 19,1018.8,0.0,2025-09-12
9:30 am,20.6,15.2,27,NNE,19 10,37 20,1019.0,0.0,2025-09-12
9:00 am,19.1,13.8,31,NNE,19 10,30 16,1019.2,0.0,2025-09-12
8:30 am,17.8,12.9,34,NNE,17 9,26 14,1019.5,0.0,2025-09-12
8:00 am,15.9,11.6,43,NNE,15 8,22 12,1019.9,0.0,2025-09-12
7:30 am,13.6,10.1,51,NE,11 6,17 9,1019.9,0.0,2025-09-12
7:00 am,11.6,8.5,57,NE,9 5,13 7,1019.8,0.0,2025-09-12
6:30 am,10.4,7.2,61,NE,9 5,11 6,1019.9,0.0,2025-09-12
6:00 am,9.4,6.7,68,NE,7 4,11 6,1020.0,0.0,2025-09-12
5:30 am,9.5,7.0,68,NE,6 3,7 4,1020.1,0.0,2025-09-12
5:00 am,10.2,7.5,65,NE,7 4,11 6,1020.0,0.0,2025-09-12
4:30 am,9.3,6.9,71,NNE,6 3,7 4,1020.0,0.0,2025-09-12
