Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,10.7,7.5,58,WNW,9 5,13 7,1020.0,0.0,2025-04-07
11:00 pm,11.3,6.9,55,NNW,15 8,26 14,1020.0,0.0,2025-04-07
10:30 pm,10.5,6.8,57,NW,11 6,20 11,1020.1,0.0,2025-04-07
10:00 pm,10.2,6.8,57,NW,9 5,15 8,1020.2,0.0,2025-04-07
9:30 pm,10.0,7.0,57,NW,7 4,11 6,1020.2,0.0,2025-04-07
9:00 pm,10.3,7.0,57,NE,9 5,15 8,1019.9,0.0,2025-04-07
8:30 pm,10.6,7.5,52,E,7 4,9 5,1019.8,0.0,2025-04-07
8:00 pm,10.4,7.4,52,W,6 3,11 6,1019.6,0.0,2025-04-07
7:30 pm,11.3,9.0,48,W,2 1,7 4,1019.1,0.0,2025-04-07
7:00 pm,11.9,6.4,45,WSW,19 10,32 17,1018.8,0.0,2025-04-07
6:30 pm,12.1,7.8,46,S,13 7,24 13,1018.4,0.0,2025-04-07
