Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,3.8,1.7,99,SSW,4 2,7 4,1024.1,2.2,2024-06-30
5:00 am,4.0,2.6,98,CALM,0 0,0 0,1023.7,2.2,2024-06-30
4:30 am,4.7,3.5,98,CALM,0 0,0 0,1023.5,2.2,2024-06-30
4:00 am,4.5,2.5,98,S,4 2,7 4,1023.5,2.2,2024-06-30
3:30 am,4.3,3.0,98,CALM,0 0,0 0,1023.3,2.2,2024-06-30
3:00 am,4.7,3.5,98,CALM,0 0,0 0,1023.2,2.2,2024-06-30
2:30 am,4.9,3.3,97,SW,2 1,7 4,1023.2,2.2,2024-06-30
2:00 am,5.0,3.0,95,SW,4 2,9 5,1023.2,2.2,2024-06-30
1:30 am,5.7,4.6,95,CALM,0 0,0 0,1022.9,2.2,2024-06-30
1:00 am,6.0,4.9,93,CALM,0 0,0 0,1022.8,2.2,2024-06-30
12:30 am,6.3,3.9,94,SSW,7 4,11 6,1022.8,2.2,2024-06-30
12:00 am,5.9,4.7,92,CALM,0 0,6 3,1022.5,2.2,2024-06-30
