Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 am,9.5,3.7,71,W,24 13,–,1021.6,–,2025-06-13
5:30 am,9.8,4.0,69,W,24 13,–,1021.3,0.0,2025-06-13
5:00 am,10.0,4.3,70,W,24 13,–,1021.1,0.0,2025-06-13
4:30 am,10.0,4.3,70,W,24 13,–,1020.9,0.0,2025-06-13
4:00 am,10.1,3.9,67,W,26 14,–,1020.7,0.0,2025-06-13
3:30 am,10.1,4.3,68,W,24 13,–,1020.8,0.0,2025-06-13
3:00 am,10.1,5.2,71,W,20 11,–,1021.0,0.0,2025-06-13
2:30 am,10.2,5.4,72,W,20 11,–,1021.0,0.0,2025-06-13
2:00 am,10.1,5.3,74,W,20 11,–,1021.3,0.0,2025-06-13
1:30 am,9.7,4.5,76,W,22 12,–,1021.3,0.0,2025-06-13
1:00 am,9.9,4.8,76,W,22 12,–,1021.1,0.0,2025-06-13
12:30 am,10.2,4.7,75,W,24 13,–,1021.2,0.0,2025-06-13
12:00 am,10.1,4.9,74,W,22 12,–,1021.3,0.0,2025-06-13
