Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,14.9,14.1,88,WNW,9 5,–,1023.6,0.0,2023-08-28
11:00 pm,15.7,15.4,83,NNW,6 3,–,1023.9,0.0,2023-08-28
10:30 pm,15.5,14.7,85,NNE,9 5,–,1024.2,0.0,2023-08-28
10:00 pm,15.7,15.0,85,ENE,9 5,–,1024.5,0.0,2023-08-28
9:30 pm,15.7,15.4,83,E,6 3,–,1024.8,0.0,2023-08-28
9:00 pm,15.7,15.7,81,WNW,4 2,–,1025.0,0.0,2023-08-28
8:30 pm,16.1,15.6,80,WNW,7 4,–,1025.2,0.0,2023-08-28
8:00 pm,16.3,13.4,81,W,20 11,–,1025.1,0.0,2023-08-28
7:30 pm,16.1,16.0,83,NE,6 3,–,1024.4,0.0,2023-08-28
7:00 pm,16.0,14.8,82,ENE,11 6,–,1024.3,0.0,2023-08-28
6:30 pm,16.2,14.6,81,ENE,13 7,–,1023.9,0.0,2023-08-28
