Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,9.2,5.5,71,N,13 7,17 9,1010.1,0.0,2024-07-12
11:00 pm,9.4,5.7,70,WNW,13 7,20 11,1010.0,0.0,2024-07-12
10:30 pm,9.6,6.2,67,NNW,11 6,15 8,1009.9,0.0,2024-07-12
10:00 pm,10.3,5.9,67,N,17 9,22 12,1009.4,0.0,2024-07-12
9:30 pm,9.5,5.2,66,NW,15 8,20 11,1009.4,0.0,2024-07-12
9:00 pm,9.1,4.4,67,NNW,17 9,24 13,1008.9,0.0,2024-07-12
8:30 pm,8.4,4.6,73,NW,13 7,15 8,1008.7,0.0,2024-07-12
8:00 pm,9.0,6.0,71,NW,9 5,13 7,1008.6,0.0,2024-07-12
7:30 pm,9.6,5.9,71,NW,13 7,19 10,1008.5,0.0,2024-07-12
7:00 pm,8.8,5.2,76,NW,13 7,17 9,1008.4,0.0,2024-07-12
6:30 pm,9.1,6.6,74,NNW,7 4,11 6,1008.3,0.0,2024-07-12
6:00 pm,9.8,7.5,71,NNW,6 3,9 5,1008.4,0.0,2024-07-12
5:30 pm,10.2,7.9,69,NNE,6 3,9 5,1008.4,0.0,2024-07-12
5:00 pm,11.0,8.2,68,NNE,9 5,17 9,1008.4,0.0,2024-07-12
4:30 pm,11.8,8.3,65,N,13 7,20 11,1008.7,0.0,2024-07-12
4:00 pm,13.1,8.8,51,NNW,15 8,20 11,1008.7,0.0,2024-07-12
3:30 pm,13.9,9.6,48,NNW,15 8,22 12,1008.7,0.0,2024-07-12
3:00 pm,14.3,11.1,47,N,9 5,17 9,1008.9,0.0,2024-07-12
2:30 pm,13.5,11.0,55,NNE,7 4,13 7,1008.9,0.0,2024-07-12
2:00 pm,13.3,9.6,55,N,13 7,20 11,1008.9,0.0,2024-07-12
1:30 pm,12.6,8.1,57,NNW,17 9,22 12,1009.2,0.0,2024-07-12
1:00 pm,12.4,7.6,59,NNW,19 10,26 14,1009.5,0.0,2024-07-12
12:30 pm,12.3,7.3,59,NNW,20 11,32 17,1009.7,0.0,2024-07-12
12:00 pm,12.1,7.1,56,NNW,19 10,28 15,1010.1,0.0,2024-07-12
11:30 am,12.5,8.4,58,NW,15 8,22 12,1010.7,0.0,2024-07-12
11:00 am,12.2,8.4,64,NNW,15 8,24 13,1010.8,0.0,2024-07-12
10:30 am,11.2,6.9,67,NW,17 9,28 15,1010.9,0.0,2024-07-12
10:00 am,10.6,6.0,71,NW,19 10,26 14,1011.1,0.0,2024-07-12
9:30 am,10.2,5.4,73,NW,20 11,26 14,1011.1,0.0,2024-07-12
9:00 am,9.3,6.1,76,NNW,11 6,17 9,1011.3,0.0,2024-07-12
8:30 am,9.3,4.4,75,NNW,20 11,26 14,1011.0,0.0,2024-07-12
8:00 am,9.8,5.0,74,NW,20 11,26 14,1010.8,0.0,2024-07-12
7:30 am,8.9,4.1,79,NNW,20 11,30 16,1010.4,0.0,2024-07-12
7:00 am,9.1,4.8,77,NW,17 9,20 11,1010.4,0.0,2024-07-12
6:30 am,9.2,6.5,78,WSW,9 5,11 6,1009.9,0.0,2024-07-12
6:00 am,9.3,6.6,78,WNW,9 5,17 9,1009.6,0.0,2024-07-12
5:30 am,10.1,5.9,75,NW,17 9,24 13,1008.9,0.0,2024-07-12
5:00 am,10.1,6.7,76,NNW,13 7,17 9,1008.6,0.0,2024-07-12
4:30 am,9.3,7.2,78,NNE,6 3,11 6,1008.2,0.0,2024-07-12
4:00 am,9.8,6.8,76,NW,11 6,15 8,1007.8,0.0,2024-07-12
3:30 am,10.2,7.2,75,NNW,11 6,15 8,1007.7,0.0,2024-07-12
3:00 am,10.2,6.8,74,N,13 7,20 11,1007.8,0.0,2024-07-12
2:30 am,10.5,6.7,73,N,15 8,20 11,1007.7,0.0,2024-07-12
2:00 am,10.5,6.6,70,N,15 8,20 11,1008.0,0.0,2024-07-12
1:30 am,10.6,6.3,69,N,17 9,24 13,1008.1,0.0,2024-07-12
1:00 am,10.7,6.4,69,NNW,17 9,22 12,1008.1,0.0,2024-07-12
12:30 am,10.6,6.7,70,N,15 8,20 11,1008.3,0.0,2024-07-12
12:00 am,10.5,6.6,70,NNW,15 8,19 10,1008.5,0.0,2024-07-12
