Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,12.6,7.0,61,NNW,24 13,35 19,1018.3,0.0,2024-05-27
11:00 pm,12.8,5.6,60,NNW,32 17,44 24,1017.8,0.0,2024-05-27
10:30 pm,12.7,6.3,60,NW,28 15,52 28,1018.3,0.0,2024-05-27
10:27 pm,12.8,6.4,60,NNW,28 15,52 28,1018.2,0.0,2024-05-27
10:00 pm,12.7,6.3,61,NW,28 15,41 22,1017.8,0.0,2024-05-27
9:30 pm,12.8,6.8,60,NW,26 14,44 24,1017.8,0.0,2024-05-27
9:11 pm,13.0,5.8,59,NW,32 17,50 27,1017.3,0.0,2024-05-27
9:00 pm,13.3,6.0,59,NW,33 18,46 25,1017.6,0.0,2024-05-27
8:45 pm,13.2,6.1,60,NW,32 17,50 27,1017.3,0.0,2024-05-27
8:30 pm,13.2,6.1,60,NNW,32 17,44 24,1017.2,0.0,2024-05-27
8:00 pm,13.6,6.5,59,NNW,32 17,44 24,1017.8,0.0,2024-05-27
7:30 pm,13.7,8.4,55,N,22 12,32 17,1018.1,0.0,2024-05-27
7:00 pm,13.8,8.4,53,NNW,22 12,33 18,1018.1,0.0,2024-05-27
6:30 pm,13.8,8.8,53,NNW,20 11,33 18,1018.3,0.0,2024-05-27
