Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 am,11.2,8.2,97,W,17 9,–,1026.3,0.0,2024-05-30
5:30 am,11.3,9.9,97,WNW,9 5,–,1026.1,0.0,2024-05-30
5:00 am,11.6,9.5,98,W,13 7,–,1025.9,0.0,2024-05-30
4:30 am,11.7,9.2,97,W,15 8,–,1025.9,0.0,2024-05-30
4:00 am,12.0,10.4,97,W,11 6,–,1025.9,0.0,2024-05-30
3:30 am,12.4,10.5,97,WNW,13 7,–,1025.9,0.0,2024-05-30
3:00 am,12.6,11.9,97,WNW,7 4,–,1025.8,0.0,2024-05-30
2:30 am,12.7,11.6,96,WNW,9 5,–,1025.8,0.0,2024-05-30
2:00 am,12.9,11.8,95,WNW,9 5,–,1026.0,0.0,2024-05-30
1:30 am,13.3,13.3,95,NNW,4 2,–,1026.0,0.0,2024-05-30
1:00 am,13.5,13.6,95,NNW,4 2,–,1026.0,0.0,2024-05-30
12:30 am,13.4,13.0,94,NW,6 3,–,1026.2,0.0,2024-05-30
12:00 am,13.7,13.2,93,WNW,7 4,–,1026.5,0.0,2024-05-30
