Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,6.8,2.4,76,S,15 8,17 9,1029.8,0.0,2024-04-30
11:00 pm,9.7,6.1,72,SSE,13 7,22 12,1029.6,0.0,2024-04-30
10:30 pm,10.2,7.1,73,SSE,11 6,15 8,1029.6,0.0,2024-04-30
10:00 pm,10.4,6.9,72,SSE,13 7,19 10,1029.7,0.0,2024-04-30
9:30 pm,10.6,7.2,72,ESE,13 7,17 9,1029.6,0.0,2024-04-30
9:08 pm,10.9,7.1,71,SE,15 8,26 14,1029.3,0.0,2024-04-30
9:00 pm,11.0,6.9,72,ESE,17 9,30 16,1029.1,0.0,2024-04-30
8:34 pm,11.0,8.2,67,SE,9 5,13 7,1028.8,0.0,2024-04-30
8:30 pm,11.0,7.8,67,SE,11 6,15 8,1028.8,0.0,2024-04-30
8:00 pm,10.8,7.2,68,S,13 7,15 8,1028.5,0.0,2024-04-30
7:30 pm,11.5,8.1,69,SSE,13 7,17 9,1028.6,0.0,2024-04-30
7:19 pm,11.7,8.6,74,SSE,13 7,17 9,1028.5,0.0,2024-04-30
7:00 pm,11.6,9.5,80,SSE,9 5,13 7,1028.4,0.0,2024-04-30
6:47 pm,11.7,8.8,79,ESE,13 7,17 9,1028.2,0.0,2024-04-30
6:30 pm,11.9,8.7,79,ESE,15 8,19 10,1028.0,0.0,2024-04-30
6:00 pm,12.3,10.3,78,SE,9 5,15 8,1027.4,0.0,2024-04-30
5:30 pm,12.5,9.7,76,ESE,13 7,17 9,1027.0,0.0,2024-04-30
5:00 pm,13.0,9.8,74,ENE,15 8,20 11,1026.5,0.0,2024-04-30
4:30 pm,13.8,10.3,71,ENE,17 9,20 11,1026.1,0.0,2024-04-30
4:00 pm,14.2,10.7,70,E,17 9,20 11,1025.9,0.0,2024-04-30
3:30 pm,14.9,12.2,67,ENE,13 7,15 8,1025.8,0.0,2024-04-30
3:00 pm,16.4,14.3,64,NNE,11 6,13 7,1025.6,0.0,2024-04-30
2:30 pm,14.9,12.3,70,NE,13 7,17 9,1025.5,0.0,2024-04-30
2:00 pm,14.9,12.2,68,NE,13 7,17 9,1025.4,0.0,2024-04-30
1:30 pm,15.3,12.7,67,ESE,13 7,17 9,1025.5,0.0,2024-04-30
1:00 pm,15.2,13.5,64,ESE,7 4,13 7,1025.8,0.0,2024-04-30
12:56 pm,15.0,13.3,65,ESE,7 4,13 7,1025.8,0.0,2024-04-30
12:30 pm,15.4,14.1,67,ESE,6 3,9 5,1026.1,0.0,2024-04-30
12:00 pm,14.4,12.9,71,SSE,7 4,11 6,1026.6,0.0,2024-04-30
11:30 am,14.1,12.3,73,SSE,9 5,11 6,1027.0,0.0,2024-04-30
11:00 am,13.5,11.3,76,ESE,11 6,15 8,1027.2,0.0,2024-04-30
10:30 am,13.3,11.1,78,SE,11 6,13 7,1027.1,0.0,2024-04-30
10:00 am,13.3,11.7,81,SSE,9 5,11 6,1027.1,0.0,2024-04-30
9:30 am,12.7,11.5,85,SSE,7 4,11 6,1027.0,0.0,2024-04-30
9:00 am,12.5,11.5,87,ESE,6 3,7 4,1026.9,3.0,2024-04-30
8:30 am,12.5,11.5,90,ESE,7 4,9 5,1026.8,3.0,2024-04-30
8:00 am,12.1,10.3,93,E,11 6,13 7,1026.1,3.0,2024-04-30
7:30 am,11.8,10.7,93,SE,7 4,9 5,1025.8,3.0,2024-04-30
7:00 am,11.8,11.0,94,E,6 3,9 5,1025.5,3.0,2024-04-30
6:30 am,11.8,10.9,93,S,6 3,7 4,1025.3,3.0,2024-04-30
