Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,20.2,17.1,65,NW,22 12,39 21,1008.5,0.0,2025-03-16
11:09 pm,20.8,16.1,66,WNW,32 17,50 27,1008.7,0.0,2025-03-16
11:00 pm,21.2,16.0,65,WNW,35 19,50 27,1008.5,0.0,2025-03-16
10:53 pm,21.8,18.0,64,WNW,28 15,50 27,1008.4,0.0,2025-03-16
10:30 pm,22.1,20.3,62,WNW,17 9,28 15,1007.8,0.0,2025-03-16
10:00 pm,22.6,19.4,59,WNW,24 13,35 19,1007.4,0.0,2025-03-16
9:31 pm,23.1,18.3,57,WNW,32 17,52 28,1007.3,0.0,2025-03-16
9:30 pm,23.2,18.7,56,WNW,30 16,43 23,1007.4,0.0,2025-03-16
9:00 pm,23.5,19.3,53,WNW,28 15,43 23,1006.9,0.0,2025-03-16
8:30 pm,24.3,19.0,48,WNW,32 17,50 27,1006.3,0.0,2025-03-16
8:26 pm,24.3,19.4,48,WNW,30 16,50 27,1006.3,0.0,2025-03-16
8:00 pm,24.6,20.0,46,WNW,28 15,41 22,1006.1,0.0,2025-03-16
7:50 pm,24.8,20.1,45,WNW,28 15,46 25,1006.1,0.0,2025-03-16
7:30 pm,24.9,21.7,44,WNW,20 11,32 17,1006.3,0.0,2025-03-16
