Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,12.1,7.2,50,NNE,17 9,32 17,1013.7,0.0,2025-07-21
5:00 am,12.4,7.1,49,NNE,19 10,30 16,1014.0,0.0,2025-07-21
4:30 am,12.4,7.1,49,NNE,19 10,30 16,1014.2,0.0,2025-07-21
4:00 am,12.8,7.3,48,NNE,20 11,37 20,1014.4,0.0,2025-07-21
3:30 am,12.7,7.8,48,NNE,17 9,28 15,1014.6,0.0,2025-07-21
3:00 am,12.9,7.6,47,NNE,19 10,28 15,1015.0,0.0,2025-07-21
2:30 am,12.8,7.9,47,NNE,17 9,28 15,1015.3,0.0,2025-07-21
2:00 am,12.9,8.4,47,NNE,15 8,28 15,1015.5,0.0,2025-07-21
1:30 am,13.1,8.2,46,NNE,17 9,26 14,1015.7,0.0,2025-07-21
1:00 am,13.2,8.6,46,NNE,15 8,28 15,1015.9,0.0,2025-07-21
12:30 am,13.2,8.7,47,NNE,15 8,26 14,1016.2,0.0,2025-07-21
12:00 am,13.3,8.8,47,NNE,15 8,24 13,1016.6,0.0,2025-07-21
