Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,18.8,19.7,85,WNW,6 3,–,1020.2,0.0,2024-03-06
6:30 am,18.5,19.6,89,NNW,6 3,–,1019.7,0.0,2024-03-06
6:00 am,18.5,19.5,87,WNW,6 3,–,1019.6,0.0,2024-03-06
5:30 am,18.9,19.1,87,WNW,11 6,–,1019.3,0.0,2024-03-06
5:00 am,19.0,20.0,85,NW,6 3,–,1019.3,0.0,2024-03-06
4:30 am,19.3,20.6,82,WSW,4 2,–,1019.3,0.0,2024-03-06
4:00 am,19.5,20.9,82,N,4 2,–,1019.2,0.0,2024-03-06
3:30 am,19.4,20.4,83,N,6 3,–,1019.4,0.0,2024-03-06
3:00 am,19.6,20.6,84,N,7 4,–,1019.6,0.0,2024-03-06
2:30 am,19.8,21.0,83,N,6 3,–,1019.8,0.0,2024-03-06
2:00 am,20.4,21.5,81,N,7 4,–,1020.1,0.0,2024-03-06
1:30 am,20.7,21.4,80,NNE,9 5,–,1020.5,0.0,2024-03-06
1:00 am,20.7,20.2,79,NNE,15 8,–,1020.4,0.0,2024-03-06
12:30 am,20.9,20.8,78,NNE,13 7,–,1020.6,0.0,2024-03-06
12:00 am,20.9,20.2,76,NNE,15 8,–,1020.7,0.0,2024-03-06
