Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,24.9,27.0,71,SW,7 4,13 7,1010.3,0.0,2024-03-03
11:00 pm,25.7,27.9,67,SSW,6 3,9 5,1010.1,0.0,2024-03-03
10:30 pm,26.0,27.9,65,SSW,7 4,13 7,1009.9,0.0,2024-03-03
10:00 pm,26.0,27.9,65,SE,7 4,11 6,1009.7,0.0,2024-03-03
9:30 pm,25.6,27.7,67,SE,6 3,7 4,1009.6,0.0,2024-03-03
9:00 pm,25.4,27.8,67,ESE,4 2,11 6,1009.4,0.0,2024-03-03
8:30 pm,25.7,26.7,65,SSW,11 6,19 10,1008.8,0.0,2024-03-03
8:00 pm,26.3,26.6,63,SSW,15 8,20 11,1008.4,0.0,2024-03-03
7:30 pm,27.3,29.2,60,SSW,7 4,13 7,1007.9,0.0,2024-03-03
7:00 pm,28.4,30.4,57,WSW,7 4,15 8,1007.6,0.0,2024-03-03
6:30 pm,29.7,30.7,54,WSW,13 7,20 11,1007.2,0.0,2024-03-03
6:00 pm,30.9,32.3,51,W,11 6,19 10,1006.9,0.0,2024-03-03
5:30 pm,32.2,33.6,47,WSW,11 6,17 9,1006.6,0.0,2024-03-03
5:00 pm,33.8,35.6,43,S,9 5,15 8,1006.6,0.0,2024-03-03
4:30 pm,34.0,36.0,43,SSE,9 5,13 7,1006.6,0.0,2024-03-03
4:00 pm,33.6,35.6,44,SSE,9 5,15 8,1006.7,0.0,2024-03-03
3:30 pm,33.2,35.6,45,S,7 4,13 7,1007.0,0.0,2024-03-03
3:00 pm,33.2,35.8,47,N,7 4,11 6,1007.3,0.0,2024-03-03
2:30 pm,32.5,35.1,49,N,7 4,15 8,1007.5,0.0,2024-03-03
2:00 pm,32.6,34.1,46,NNE,11 6,19 10,1007.8,0.0,2024-03-03
1:30 pm,32.4,33.4,48,NNE,15 8,24 13,1007.8,0.0,2024-03-03
1:00 pm,32.3,33.6,48,NNE,13 7,20 11,1007.9,0.0,2024-03-03
12:30 pm,32.4,33.6,48,NNE,13 7,22 12,1008.1,0.0,2024-03-03
12:00 pm,31.1,31.5,51,NNE,17 9,30 16,1008.6,0.0,2024-03-03
11:30 am,31.8,31.6,47,NNE,19 10,32 17,1008.8,0.0,2024-03-03
11:00 am,31.4,31.9,50,NNE,17 9,30 16,1009.0,0.0,2024-03-03
10:30 am,30.3,29.5,51,NNE,22 12,41 22,1009.1,0.0,2024-03-03
10:00 am,30.4,29.0,50,NNE,24 13,39 21,1009.4,0.0,2024-03-03
9:30 am,29.6,27.6,51,NNE,26 14,43 23,1009.7,0.0,2024-03-03
9:00 am,29.4,27.9,52,NNE,24 13,43 23,1009.4,0.0,2024-03-03
8:30 am,27.7,27.5,57,NNE,17 9,28 15,1009.3,0.0,2024-03-03
8:00 am,27.1,26.9,59,NNE,17 9,32 17,1009.3,0.0,2024-03-03
7:30 am,26.6,25.8,59,NNE,19 10,32 17,1009.0,0.0,2024-03-03
7:00 am,25.9,25.3,59,NNE,17 9,35 19,1009.0,0.0,2024-03-03
6:30 am,26.1,25.7,58,NNE,15 8,35 19,1008.7,0.0,2024-03-03
6:00 am,26.5,25.4,57,NNE,19 10,32 17,1008.4,0.0,2024-03-03
5:30 am,26.8,26.0,55,NNE,17 9,32 17,1008.2,0.0,2024-03-03
5:00 am,26.3,26.4,58,NNE,13 7,22 12,1008.1,0.0,2024-03-03
4:30 am,26.6,26.3,57,NNE,15 8,26 14,1008.1,0.0,2024-03-03
