Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:00 pm,15.5,12.7,40,N,6 3,9 5,1025.3,0.0,2024-08-01
4:30 pm,16.7,13.4,38,NNW,9 5,17 9,1025.5,0.0,2024-08-01
4:00 pm,17.1,13.3,35,NNW,11 6,19 10,1025.7,0.0,2024-08-01
3:30 pm,17.3,13.4,34,NW,11 6,20 11,1026.1,0.0,2024-08-01
3:00 pm,17.0,12.6,32,NNW,13 7,20 11,1026.2,0.0,2024-08-01
2:30 pm,17.1,13.3,35,N,11 6,19 10,1026.5,0.0,2024-08-01
2:00 pm,17.0,13.0,38,NNW,13 7,22 12,1026.7,0.0,2024-08-01
1:30 pm,17.1,12.7,38,NNW,15 8,22 12,1027.2,0.0,2024-08-01
1:00 pm,16.4,12.8,41,NNW,11 6,24 13,1027.6,0.0,2024-08-01
12:30 pm,16.1,11.0,35,N,17 9,28 15,1028.3,0.0,2024-08-01
12:00 pm,15.7,10.5,40,NNE,19 10,32 17,1029.0,0.0,2024-08-01
11:30 am,14.9,9.7,43,N,19 10,30 16,1029.8,0.0,2024-08-01
11:00 am,14.6,9.3,42,N,19 10,33 18,1030.4,0.0,2024-08-01
10:30 am,14.2,8.2,41,NNE,22 12,33 18,1030.7,0.0,2024-08-01
10:00 am,14.1,9.3,45,NNE,17 9,26 14,1030.9,0.0,2024-08-01
9:30 am,12.9,8.9,50,NE,13 7,22 12,1031.1,0.0,2024-08-01
9:00 am,11.6,7.3,57,NE,15 8,22 12,1031.1,0.0,2024-08-01
8:30 am,11.5,7.5,56,NE,13 7,20 11,1031.2,0.0,2024-08-01
8:00 am,10.3,7.2,64,NE,9 5,13 7,1031.3,0.0,2024-08-01
7:30 am,10.1,6.5,62,NE,11 6,17 9,1031.0,0.0,2024-08-01
7:00 am,10.2,7.0,62,NE,9 5,15 8,1031.0,0.0,2024-08-01
6:30 am,10.3,7.1,62,NE,9 5,13 7,1030.9,0.0,2024-08-01
6:00 am,10.2,7.0,61,NE,9 5,15 8,1030.4,0.0,2024-08-01
5:30 am,10.8,7.6,59,NE,9 5,15 8,1030.2,0.0,2024-08-01
5:00 am,11.4,7.8,57,NE,11 6,17 9,1030.1,0.0,2024-08-01
4:30 am,11.6,8.0,56,NE,11 6,17 9,1030.3,0.0,2024-08-01
4:00 am,11.5,8.9,57,ENE,6 3,13 7,1030.6,0.0,2024-08-01
3:30 am,11.8,8.3,56,NE,11 6,15 8,1030.7,0.0,2024-08-01
3:00 am,12.0,8.8,55,NE,9 5,15 8,1030.9,0.0,2024-08-01
2:30 am,12.3,8.8,54,NE,11 6,17 9,1031.1,0.0,2024-08-01
2:00 am,12.5,9.0,55,NE,11 6,19 10,1031.2,0.0,2024-08-01
1:30 am,12.4,9.4,56,ENE,9 5,13 7,1031.4,0.0,2024-08-01
1:00 am,12.4,9.4,56,NE,9 5,19 10,1031.4,0.0,2024-08-01
12:30 am,12.8,9.4,55,NE,11 6,17 9,1031.6,0.0,2024-08-01
12:00 am,12.9,9.2,56,ENE,13 7,22 12,1032.0,0.0,2024-08-01
