Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,2.7,-1.4,81,NW,11 6,15 8,1035.2,0.0,2024-07-29
11:00 pm,3.2,-0.5,79,NNW,9 5,11 6,1035.0,0.0,2024-07-29
10:30 pm,2.8,-0.9,82,NW,9 5,11 6,1034.8,0.0,2024-07-29
10:00 pm,2.7,-1.0,83,NW,9 5,13 7,1034.7,0.0,2024-07-29
9:30 pm,3.4,1.1,80,NW,2 1,7 4,1034.6,0.0,2024-07-29
9:00 pm,3.4,0.2,81,NW,7 4,11 6,1034.5,0.0,2024-07-29
8:30 pm,3.5,0.4,80,WNW,6 3,9 5,1034.3,0.0,2024-07-29
8:00 pm,3.7,-0.7,80,W,13 7,17 9,1034.1,0.0,2024-07-29
7:30 pm,3.5,-0.5,79,W,11 6,13 7,1033.7,0.0,2024-07-29
7:00 pm,4.7,0.3,73,WSW,13 7,15 8,1033.4,0.0,2024-07-29
6:30 pm,4.9,0.5,73,WSW,13 7,15 8,1033.1,0.0,2024-07-29
