Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,16.0,12.8,68,W,17 9,30 16,1009.0,0.2,2025-04-20
5:00 am,16.1,12.4,64,W,19 10,35 19,1009.0,0.2,2025-04-20
4:30 am,16.2,11.6,66,W,24 13,35 19,1008.9,0.2,2025-04-20
4:00 am,16.3,12.0,63,WSW,22 12,43 23,1008.7,0.2,2025-04-20
3:30 am,16.2,12.3,65,W,20 11,33 18,1008.7,0.2,2025-04-20
3:00 am,16.4,12.6,62,W,19 10,37 20,1008.7,0.2,2025-04-20
2:30 am,16.6,12.9,63,W,19 10,32 17,1008.8,0.2,2025-04-20
2:00 am,16.7,12.9,64,W,20 11,35 19,1008.9,0.2,2025-04-20
1:30 am,16.4,12.9,70,WNW,20 11,32 17,1009.2,0.2,2025-04-20
1:00 am,16.7,13.9,70,W,17 9,32 17,1009.2,0.2,2025-04-20
12:30 am,16.9,13.1,68,W,22 12,32 17,1009.2,0.2,2025-04-20
12:00 am,16.7,14.0,72,W,17 9,28 15,1009.2,0.2,2025-04-20
