Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 am,12.4,9.5,75,N,13 7,17 9,1006.2,0.2,2024-10-05
5:30 am,12.7,10.2,75,N,11 6,13 7,1006.1,0.2,2024-10-05
5:00 am,12.7,11.2,78,N,7 4,11 6,1006.1,0.2,2024-10-05
4:30 am,13.3,11.1,76,N,11 6,15 8,1006.1,0.2,2024-10-05
4:00 am,12.4,11.7,85,NNW,4 2,11 6,1006.1,0.2,2024-10-05
3:30 am,13.8,12.4,75,N,7 4,11 6,1006.0,0.2,2024-10-05
3:00 am,12.4,12.5,85,CALM,0 0,4 2,1006.1,0.2,2024-10-05
2:30 am,13.3,13.2,77,CALM,0 0,0 0,1006.5,0.2,2024-10-05
2:00 am,14.5,13.8,75,WSW,4 2,9 5,1006.9,0.2,2024-10-05
1:30 am,13.8,14.6,93,CALM,0 0,7 4,1007.0,0.2,2024-10-05
1:00 am,13.5,13.8,91,WNW,2 1,7 4,1007.3,0.2,2024-10-05
12:30 am,14.2,14.9,87,CALM,0 0,0 0,1007.4,0.2,2024-10-05
12:00 am,15.0,15.3,83,SW,2 1,7 4,1007.7,0.2,2024-10-05
