Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,19.6,15.3,34,ENE,15 8,28 15,1021.6,0.0,2024-10-02
11:00 pm,19.4,15.8,34,ENE,11 6,17 9,1022.2,0.0,2024-10-02
10:30 pm,19.2,15.3,35,NE,13 7,19 10,1022.6,0.0,2024-10-02
10:00 pm,19.2,16.1,36,ENE,9 5,15 8,1022.7,0.0,2024-10-02
9:30 pm,19.3,16.3,36,E,9 5,17 9,1022.7,0.0,2024-10-02
9:00 pm,19.4,16.2,34,E,9 5,17 9,1022.8,0.0,2024-10-02
8:30 pm,19.4,16.3,35,E,9 5,11 6,1023.2,0.0,2024-10-02
8:00 pm,18.9,16.4,36,ENE,6 3,9 5,1023.4,0.0,2024-10-02
7:30 pm,20.8,17.3,32,E,11 6,19 10,1022.3,0.0,2024-10-02
7:00 pm,20.9,17.8,32,E,9 5,13 7,1021.6,0.0,2024-10-02
6:30 pm,21.7,18.6,30,E,9 5,15 8,1021.8,0.0,2024-10-02
6:00 pm,22.7,18.6,26,ENE,13 7,20 11,1022.0,0.0,2024-10-02
5:30 pm,23.1,19.1,27,ENE,13 7,20 11,1022.1,0.0,2024-10-02
5:00 pm,23.7,20.7,28,NE,9 5,17 9,1022.2,0.0,2024-10-02
4:30 pm,23.9,20.3,26,ENE,11 6,17 9,1022.3,0.0,2024-10-02
4:00 pm,24.2,21.4,29,NE,9 5,15 8,1022.1,0.0,2024-10-02
3:30 pm,24.6,21.9,26,E,7 4,13 7,1022.4,0.0,2024-10-02
3:00 pm,24.6,22.1,26,NNW,6 3,15 8,1022.8,0.0,2024-10-02
2:30 pm,24.4,21.2,29,E,11 6,20 11,1023.2,0.0,2024-10-02
2:00 pm,24.2,21.0,29,NNE,11 6,20 11,1023.8,0.0,2024-10-02
1:30 pm,24.2,21.0,33,ENE,13 7,17 9,1024.1,0.0,2024-10-02
1:00 pm,24.1,21.8,34,E,9 5,15 8,1024.6,0.0,2024-10-02
12:30 pm,23.3,21.0,36,NE,9 5,15 8,1025.0,0.0,2024-10-02
12:00 pm,23.2,21.0,37,ENE,9 5,15 8,1025.5,0.0,2024-10-02
11:30 am,21.8,18.8,40,E,13 7,20 11,1025.8,0.0,2024-10-02
11:00 am,21.9,19.8,41,NE,9 5,17 9,1026.3,0.0,2024-10-02
10:30 am,21.1,18.2,43,NNE,13 7,20 11,1026.7,0.0,2024-10-02
10:00 am,20.7,18.3,51,NE,13 7,20 11,1026.8,0.0,2024-10-02
9:30 am,19.3,15.7,49,NE,17 9,24 13,1027.1,0.0,2024-10-02
9:00 am,19.3,16.8,49,NE,11 6,17 9,1027.0,0.0,2024-10-02
8:30 am,18.2,14.8,50,NE,15 8,20 11,1027.2,0.0,2024-10-02
8:00 am,17.8,15.7,53,NE,9 5,15 8,1027.2,0.0,2024-10-02
7:30 am,16.7,15.3,60,NE,6 3,11 6,1027.1,0.0,2024-10-02
7:00 am,15.2,12.7,62,E,11 6,19 10,1027.1,0.0,2024-10-02
6:30 am,11.8,10.7,73,N,2 1,7 4,1027.1,0.0,2024-10-02
6:00 am,13.6,11.4,68,ENE,9 5,19 10,1026.7,0.0,2024-10-02
