Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,10.9,11.2,100,CALM,0 0,0 0,1025.2,0.0,2024-05-11
11:00 pm,11.2,11.4,97,CALM,0 0,0 0,1025.3,0.0,2024-05-11
10:30 pm,11.9,12.1,92,CALM,0 0,0 0,1025.6,0.0,2024-05-11
10:00 pm,12.7,12.9,86,CALM,0 0,0 0,1025.6,0.0,2024-05-11
9:30 pm,13.2,13.4,83,CALM,0 0,6 3,1025.6,0.0,2024-05-11
9:00 pm,13.7,13.3,78,ESE,2 1,7 4,1025.7,0.0,2024-05-11
8:30 pm,14.2,13.1,76,ESE,6 3,11 6,1025.7,0.0,2024-05-11
8:00 pm,14.6,13.5,74,SE,6 3,11 6,1026.0,0.0,2024-05-11
7:30 pm,15.1,13.8,72,SE,7 4,15 8,1026.1,0.0,2024-05-11
7:00 pm,15.4,14.2,72,SE,7 4,11 6,1026.1,0.0,2024-05-11
6:30 pm,15.6,14.7,72,SE,6 3,13 7,1026.0,0.0,2024-05-11
6:00 pm,16.1,15.1,69,SE,6 3,11 6,1025.9,0.0,2024-05-11
5:30 pm,16.5,15.0,67,SE,9 5,13 7,1025.9,0.0,2024-05-11
5:00 pm,16.9,16.0,66,SE,6 3,15 8,1025.7,0.0,2024-05-11
4:30 pm,17.3,15.4,64,ESE,11 6,17 9,1025.6,0.0,2024-05-11
4:00 pm,17.7,16.1,62,SE,9 5,20 11,1025.7,0.0,2024-05-11
3:30 pm,17.8,15.5,62,SE,13 7,26 14,1025.8,0.0,2024-05-11
3:00 pm,18.1,15.8,61,SE,13 7,20 11,1025.9,0.0,2024-05-11
2:30 pm,18.5,16.3,61,SE,13 7,22 12,1025.7,0.0,2024-05-11
2:00 pm,18.6,16.8,61,ESE,11 6,22 12,1025.9,0.0,2024-05-11
1:30 pm,18.7,16.6,62,ESE,13 7,20 11,1026.2,0.0,2024-05-11
1:00 pm,19.0,18.2,63,E,7 4,13 7,1026.4,0.0,2024-05-11
12:30 pm,18.6,17.7,63,SE,7 4,11 6,1026.8,0.0,2024-05-11
12:00 pm,18.9,18.4,67,E,7 4,13 7,1027.1,0.0,2024-05-11
11:30 am,18.6,17.5,66,E,9 5,20 11,1027.5,0.0,2024-05-11
11:00 am,17.4,16.5,73,E,9 5,13 7,1027.9,0.0,2024-05-11
10:30 am,16.8,15.8,75,E,9 5,15 8,1028.0,0.0,2024-05-11
10:00 am,16.2,15.3,80,E,9 5,13 7,1028.1,0.0,2024-05-11
9:30 am,15.6,16.7,100,ESE,4 2,9 5,1028.2,0.0,2024-05-11
9:00 am,14.2,15.5,100,CALM,0 0,6 3,1028.3,1.8,2024-05-11
8:30 am,13.6,14.7,100,CALM,0 0,0 0,1028.3,1.8,2024-05-11
8:00 am,13.2,14.2,100,CALM,0 0,0 0,1028.2,1.8,2024-05-11
7:30 am,13.1,14.1,100,CALM,0 0,0 0,1028.0,1.8,2024-05-11
7:06 am,12.9,13.8,100,CALM,0 0,0 0,1027.8,1.8,2024-05-11
7:00 am,13.0,13.9,100,CALM,0 0,0 0,1027.8,1.8,2024-05-11
6:30 am,13.1,14.1,100,CALM,0 0,0 0,1027.6,1.8,2024-05-11
