Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,14.8,15.9,99,N,2 1,6 3,1014.9,11.0,2025-08-08
11:00 pm,15.2,16.1,99,NNE,4 2,9 5,1015.1,11.0,2025-08-08
10:30 pm,15.0,16.2,99,N,2 1,7 4,1015.1,11.0,2025-08-08
10:00 pm,15.2,16.4,99,N,2 1,6 3,1015.1,11.0,2025-08-08
9:30 pm,15.3,15.3,99,NNE,9 5,11 6,1015.4,11.0,2025-08-08
9:00 pm,15.1,15.4,99,NNE,7 4,11 6,1015.5,11.0,2025-08-08
8:30 pm,15.0,15.2,99,NNE,7 4,9 5,1015.5,11.0,2025-08-08
8:00 pm,15.3,15.6,99,NNE,7 4,9 5,1015.2,11.0,2025-08-08
7:30 pm,15.7,15.8,99,NNE,9 5,13 7,1015.1,11.0,2025-08-08
7:00 pm,16.0,16.6,98,NNE,7 4,11 6,1015.0,11.0,2025-08-08
6:30 pm,16.1,16.8,97,N,6 3,7 4,1014.8,11.0,2025-08-08
6:00 pm,15.9,17.4,92,CALM,0 0,0 0,1014.2,11.0,2025-08-08
5:30 pm,16.8,17.2,88,N,6 3,9 5,1014.0,11.0,2025-08-08
5:00 pm,17.5,17.8,85,NNW,7 4,13 7,1014.1,11.0,2025-08-08
4:30 pm,17.9,18.2,83,NNW,7 4,15 8,1013.9,11.0,2025-08-08
4:00 pm,17.1,17.2,91,NNW,9 5,20 11,1013.7,11.0,2025-08-08
3:30 pm,16.7,16.6,89,NNW,9 5,19 10,1013.4,11.0,2025-08-08
3:00 pm,16.6,16.5,97,NNW,11 6,19 10,1013.1,11.0,2025-08-08
2:30 pm,16.4,14.8,85,NNW,15 8,26 14,1013.1,10.0,2025-08-08
2:00 pm,18.1,17.0,83,WNW,15 8,39 21,1013.6,2.6,2025-08-08
1:30 pm,20.7,18.0,61,NW,19 10,41 22,1012.7,0.0,2025-08-08
1:00 pm,20.8,17.6,50,NNW,17 9,32 17,1012.9,0.0,2025-08-08
12:30 pm,20.7,18.0,47,N,13 7,30 16,1013.5,0.0,2025-08-08
12:00 pm,20.0,16.2,39,N,15 8,28 15,1013.9,0.0,2025-08-08
11:30 am,19.0,15.0,39,N,15 8,26 14,1014.4,0.0,2025-08-08
11:00 am,18.1,13.6,35,N,15 8,32 17,1014.5,0.0,2025-08-08
10:30 am,17.8,12.8,33,N,17 9,28 15,1014.6,0.0,2025-08-08
10:00 am,17.7,12.2,32,N,19 10,35 19,1014.9,0.0,2025-08-08
9:30 am,17.1,12.4,34,N,15 8,28 15,1014.6,0.0,2025-08-08
9:00 am,17.0,11.4,34,N,20 11,33 18,1014.4,0.0,2025-08-08
8:30 am,16.1,10.5,36,NNE,20 11,35 19,1014.2,0.0,2025-08-08
8:00 am,15.8,10.8,37,NNE,17 9,30 16,1014.4,0.0,2025-08-08
7:30 am,15.5,10.4,37,NNE,17 9,28 15,1014.5,0.0,2025-08-08
7:00 am,15.2,10.1,38,NNE,17 9,30 16,1014.0,0.0,2025-08-08
6:30 am,15.0,10.4,40,NNE,15 8,22 12,1014.1,0.0,2025-08-08
6:00 am,15.1,10.1,39,NNE,17 9,26 14,1014.2,0.0,2025-08-08
5:30 am,14.7,10.1,41,NE,15 8,20 11,1014.5,0.0,2025-08-08
5:00 am,14.0,9.9,44,NE,13 7,19 10,1014.5,0.0,2025-08-08
4:30 am,13.9,10.1,43,NE,11 6,17 9,1014.7,0.0,2025-08-08
