Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 pm,23.6,23.9,59,NE,7 4,11 6,995.0,0.0,2024-12-26
6:30 pm,23.8,25.2,56,CALM,0 0,0 0,994.5,0.0,2024-12-26
6:00 pm,24.4,24.8,55,WNW,6 3,9 5,994.7,0.0,2024-12-26
5:30 pm,23.6,24.1,58,SW,6 3,9 5,995.7,0.0,2024-12-26
5:00 pm,23.1,23.4,58,NNE,6 3,9 5,997.1,0.0,2024-12-26
4:30 pm,22.1,21.5,62,ESE,11 6,15 8,997.4,0.0,2024-12-26
4:00 pm,22.2,21.3,63,E,13 7,17 9,998.2,0.0,2024-12-26
3:30 pm,22.6,22.4,61,ESE,9 5,13 7,998.7,0.0,2024-12-26
3:00 pm,23.1,22.2,55,ENE,11 6,15 8,999.1,0.0,2024-12-26
2:30 pm,23.2,22.7,60,ENE,11 6,15 8,999.5,0.0,2024-12-26
2:00 pm,23.7,23.4,50,SSE,6 3,11 6,1000.0,0.0,2024-12-26
1:30 pm,23.8,24.3,54,E,4 2,11 6,1000.5,0.0,2024-12-26
1:00 pm,25.5,25.0,45,NE,7 4,11 6,1001.0,0.0,2024-12-26
12:30 pm,23.8,22.9,46,NNE,7 4,9 5,1001.7,0.0,2024-12-26
12:00 pm,22.1,21.2,55,N,9 5,13 7,1002.5,0.0,2024-12-26
11:30 am,20.6,18.3,57,N,15 8,22 12,1003.1,0.0,2024-12-26
11:00 am,19.0,15.3,62,NNW,22 12,30 16,1003.5,0.0,2024-12-26
10:30 am,18.8,14.5,65,NNW,26 14,33 18,1004.2,0.0,2024-12-26
10:00 am,17.7,13.9,71,N,24 13,32 17,1005.0,0.0,2024-12-26
9:30 am,16.8,14.0,76,N,19 10,28 15,1005.6,0.0,2024-12-26
9:00 am,16.4,14.4,79,N,15 8,22 12,1006.0,0.0,2024-12-26
8:30 am,15.6,14.7,82,NNW,9 5,13 7,1006.2,0.0,2024-12-26
8:00 am,15.4,13.6,81,N,13 7,19 10,1006.6,0.0,2024-12-26
7:30 am,15.5,14.4,80,NNW,9 5,13 7,1006.6,0.0,2024-12-26
7:00 am,15.4,13.7,82,WNW,13 7,19 10,1006.7,0.0,2024-12-26
6:30 am,14.9,12.0,85,NW,19 10,28 15,1006.7,0.0,2024-12-26
6:00 am,14.8,13.0,84,NW,13 7,20 11,1006.7,0.0,2024-12-26
5:30 am,14.6,13.2,86,N,11 6,20 11,1006.2,0.0,2024-12-26
5:00 am,14.6,13.2,86,N,11 6,15 8,1006.6,0.0,2024-12-26
4:30 am,14.5,13.9,86,NNE,7 4,11 6,1006.9,0.0,2024-12-26
4:00 am,14.5,14.0,86,NNE,6 3,11 6,1007.2,0.0,2024-12-26
3:30 am,14.8,13.9,86,N,9 5,11 6,1007.5,0.0,2024-12-26
3:00 am,14.8,13.8,85,NNE,9 5,11 6,1008.1,0.0,2024-12-26
2:30 am,14.6,14.1,85,N,6 3,7 4,1008.8,0.0,2024-12-26
2:00 am,14.2,14.0,85,NNW,4 2,9 5,1009.3,0.0,2024-12-26
1:30 am,14.2,13.3,84,W,7 4,7 4,1010.1,0.0,2024-12-26
1:00 am,14.3,13.1,83,W,9 5,11 6,1010.4,0.0,2024-12-26
12:30 am,14.3,13.0,82,WSW,9 5,11 6,1011.2,0.0,2024-12-26
12:00 am,14.5,13.2,81,W,9 5,11 6,1011.8,0.0,2024-12-26
