Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,20.1,19.6,72,SSE,11 6,19 10,1023.1,0.0,2024-03-30
11:00 pm,20.1,20.7,76,SSE,7 4,13 7,1023.4,0.0,2024-03-30
10:30 pm,20.3,20.9,75,SSE,7 4,13 7,1023.6,0.0,2024-03-30
10:00 pm,20.6,20.5,75,SSE,11 6,19 10,1023.7,0.0,2024-03-30
9:30 pm,20.9,21.3,75,S,9 5,15 8,1023.6,0.0,2024-03-30
9:00 pm,21.1,21.3,76,SSW,11 6,20 11,1023.5,0.0,2024-03-30
8:30 pm,21.3,21.6,76,SSW,11 6,19 10,1023.2,0.0,2024-03-30
8:00 pm,21.6,21.7,73,SSW,11 6,22 12,1023.0,0.0,2024-03-30
7:30 pm,21.9,21.2,71,SSW,15 8,22 12,1022.7,0.0,2024-03-30
7:00 pm,21.9,22.0,72,SSW,11 6,28 15,1022.3,0.0,2024-03-30
6:30 pm,22.3,21.9,69,SW,13 7,20 11,1022.1,0.0,2024-03-30
6:00 pm,22.7,21.6,67,SSW,17 9,28 15,1021.9,0.0,2024-03-30
5:30 pm,23.3,22.5,64,SSW,15 8,30 16,1021.6,0.0,2024-03-30
5:00 pm,23.7,22.3,64,SW,19 10,28 15,1021.4,0.0,2024-03-30
4:30 pm,24.2,23.2,62,SSW,17 9,28 15,1021.3,0.0,2024-03-30
