Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:46 pm,0.7,-2.5,99,SE,7 4,11 6,1023.6,0.2,2024-08-05
11:31 pm,1.0,-2.6,99,ESE,9 5,11 6,1023.5,0.2,2024-08-05
11:30 pm,1.0,-2.6,99,ESE,9 5,11 6,1023.5,0.2,2024-08-05
11:23 pm,0.8,-2.8,99,NE,9 5,11 6,1023.6,0.2,2024-08-05
11:19 pm,1.0,-2.2,99,N,7 4,9 5,1023.6,0.2,2024-08-05
11:10 pm,1.0,-1.2,99,N,2 1,7 4,1023.7,0.2,2024-08-05
11:07 pm,1.2,-1.4,99,N,4 2,7 4,1023.6,0.2,2024-08-05
11:00 pm,1.3,-0.9,99,N,2 1,7 4,1023.6,0.2,2024-08-05
10:30 pm,2.0,-0.1,99,N,2 1,7 4,1023.7,0.2,2024-08-05
10:00 pm,1.7,-1.4,96,N,7 4,9 5,1023.8,0.2,2024-08-05
9:30 pm,3.6,1.7,96,N,2 1,7 4,1023.9,0.2,2024-08-05
9:00 pm,4.0,0.8,93,N,9 5,9 5,1023.8,0.2,2024-08-05
8:30 pm,5.4,3.6,86,N,2 1,7 4,1023.9,0.2,2024-08-05
8:00 pm,6.4,3.0,86,N,11 6,13 7,1023.9,0.2,2024-08-05
7:30 pm,6.9,3.5,82,NNW,11 6,11 6,1023.9,0.2,2024-08-05
7:00 pm,7.2,4.4,76,N,7 4,11 6,1023.6,0.2,2024-08-05
6:30 pm,7.2,3.9,73,N,9 5,11 6,1023.2,0.2,2024-08-05
