Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,7.4,5.1,85,S,6 3,9 5,1024.1,0.0,2025-07-30
11:00 pm,8.0,5.8,82,SSW,6 3,9 5,1023.9,0.0,2025-07-30
10:30 pm,8.6,6.2,80,S,7 4,13 7,1023.5,0.0,2025-07-30
10:00 pm,8.8,6.5,80,S,7 4,13 7,1023.2,0.0,2025-07-30
9:30 pm,8.9,6.8,80,S,6 3,11 6,1023.0,0.0,2025-07-30
9:00 pm,9.6,7.0,78,SSE,9 5,15 8,1022.9,0.0,2025-07-30
8:30 pm,10.0,7.9,76,S,6 3,7 4,1022.6,0.0,2025-07-30
8:00 pm,10.6,8.0,73,S,9 5,15 8,1022.5,0.0,2025-07-30
7:30 pm,11.0,8.1,73,SSE,11 6,19 10,1022.1,0.0,2025-07-30
7:00 pm,10.4,8.4,76,S,6 3,7 4,1021.8,0.0,2025-07-30
6:30 pm,10.8,8.6,72,SSE,7 4,13 7,1021.4,0.0,2025-07-30
