Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,15.4,16.2,84,CALM,0 0,0 0,1016.3,0.0,2025-05-03
11:00 pm,16.2,17.2,82,CALM,0 0,0 0,1016.3,0.0,2025-05-03
10:30 pm,16.1,16.7,82,SSE,2 1,9 5,1016.4,0.0,2025-05-03
10:00 pm,16.1,16.6,81,SSE,2 1,7 4,1016.5,0.0,2025-05-03
9:30 pm,15.5,16.4,84,CALM,0 0,0 0,1016.4,0.0,2025-05-03
9:00 pm,15.4,16.2,84,CALM,0 0,0 0,1016.4,0.0,2025-05-03
8:30 pm,16.0,16.8,79,CALM,0 0,0 0,1016.2,0.0,2025-05-03
8:00 pm,17.4,16.9,73,SSE,7 4,9 5,1016.0,0.0,2025-05-03
7:30 pm,18.1,17.3,71,SSE,9 5,13 7,1015.9,0.0,2025-05-03
7:00 pm,18.1,18.4,69,SSW,2 1,6 3,1015.5,0.0,2025-05-03
6:30 pm,18.6,17.7,68,S,9 5,17 9,1015.3,0.0,2025-05-03
6:00 pm,19.0,17.9,59,WSW,7 4,13 7,1014.8,0.0,2025-05-03
5:30 pm,19.4,18.1,60,SW,9 5,20 11,1014.7,0.0,2025-05-03
5:00 pm,20.1,18.8,57,WSW,9 5,17 9,1014.6,0.0,2025-05-03
4:30 pm,20.2,17.4,52,WSW,15 8,28 15,1014.5,0.0,2025-05-03
