Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:59 pm,14.4,10.4,77,SE,22 12,33 18,1021.3,0.0,2025-01-07
11:30 pm,14.6,11.2,80,SE,20 11,32 17,1021.4,0.0,2025-01-07
11:20 pm,14.3,10.6,83,SE,22 12,33 18,1021.3,0.0,2025-01-07
11:05 pm,14.2,11.2,89,SSE,20 11,32 17,1021.4,0.0,2025-01-07
11:00 pm,14.1,11.7,91,SE,17 9,24 13,1021.5,0.0,2025-01-07
10:55 pm,14.1,11.4,92,SE,19 10,28 15,1021.5,0.0,2025-01-07
10:43 pm,14.3,11.3,90,ESE,20 11,28 15,1021.6,0.0,2025-01-07
10:30 pm,15.3,11.7,79,SE,22 12,33 18,1021.6,0.0,2025-01-07
10:26 pm,15.5,11.4,77,SE,24 13,33 18,1021.4,0.0,2025-01-07
10:00 pm,15.3,11.9,76,SE,20 11,33 18,1021.2,0.0,2025-01-07
9:30 pm,16.1,13.3,73,SE,17 9,26 14,1021.4,0.0,2025-01-07
9:00 pm,16.0,12.8,73,SE,19 10,28 15,1021.0,0.0,2025-01-07
8:30 pm,16.1,12.9,73,SE,19 10,26 14,1020.8,0.0,2025-01-07
8:00 pm,16.4,12.6,72,ESE,22 12,32 17,1020.5,0.0,2025-01-07
7:30 pm,17.1,13.4,69,SE,22 12,35 19,1020.0,0.0,2025-01-07
