Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,12.3,8.7,53,NNE,11 6,17 9,1026.3,0.0,2023-07-26
11:00 pm,12.7,9.5,52,NE,9 5,15 8,1026.6,0.0,2023-07-26
10:30 pm,12.1,8.6,55,NE,11 6,17 9,1027.0,0.0,2023-07-26
10:00 pm,12.4,9.0,56,NE,11 6,15 8,1027.3,0.0,2023-07-26
9:30 pm,11.8,8.8,59,NE,9 5,15 8,1027.5,0.0,2023-07-26
9:00 pm,11.1,8.0,60,NE,9 5,13 7,1028.0,0.0,2023-07-26
8:30 pm,10.7,7.7,64,NE,9 5,15 8,1028.2,0.0,2023-07-26
8:00 pm,11.4,8.3,58,ENE,9 5,11 6,1028.3,0.0,2023-07-26
7:30 pm,12.0,8.9,56,NE,9 5,11 6,1028.7,0.0,2023-07-26
7:00 pm,12.4,9.7,56,NE,7 4,11 6,1028.6,0.0,2023-07-26
6:30 pm,13.5,10.8,51,NE,7 4,13 7,1028.6,0.0,2023-07-26
6:00 pm,13.3,10.8,52,NE,6 3,7 4,1028.9,0.0,2023-07-26
