Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,12.3,10.8,90,NNE,9 5,17 9,1017.1,1.4,2023-06-14
11:00 pm,12.5,10.7,90,NNE,11 6,17 9,1017.1,1.4,2023-06-14
10:30 pm,12.8,11.0,89,NNE,11 6,17 9,1017.2,1.4,2023-06-14
10:00 pm,12.9,11.7,91,N,9 5,15 8,1017.3,1.4,2023-06-14
9:30 pm,13.2,12.1,91,NNE,9 5,15 8,1017.4,1.4,2023-06-14
9:00 pm,13.4,12.2,89,N,9 5,15 8,1017.4,1.4,2023-06-14
8:30 pm,13.3,12.1,89,NNE,9 5,13 7,1017.5,1.4,2023-06-14
8:00 pm,13.2,11.9,88,N,9 5,15 8,1017.6,1.4,2023-06-14
7:30 pm,13.1,11.7,87,N,9 5,15 8,1017.5,1.4,2023-06-14
7:00 pm,13.2,11.9,87,NNE,9 5,15 8,1017.3,1.4,2023-06-14
6:30 pm,13.4,12.2,88,NNE,9 5,15 8,1017.3,1.4,2023-06-14
6:00 pm,13.1,12.2,89,NNE,7 4,11 6,1017.2,1.4,2023-06-14
5:30 pm,13.5,12.3,88,N,9 5,15 8,1017.0,1.4,2023-06-14
5:00 pm,13.9,12.8,87,NNW,9 5,20 11,1016.9,1.4,2023-06-14
4:38 pm,13.9,12.5,90,NNW,11 6,17 9,1016.9,1.4,2023-06-14
4:30 pm,13.7,12.3,90,NNW,11 6,20 11,1016.9,1.4,2023-06-14
4:18 pm,13.9,12.2,90,NNW,13 7,17 9,1017.0,1.4,2023-06-14
4:10 pm,14.1,12.5,92,NNW,13 7,19 10,1017.0,1.4,2023-06-14
4:00 pm,13.5,11.7,92,NNW,13 7,19 10,1017.0,1.4,2023-06-14
3:30 pm,13.4,10.7,89,NW,17 9,32 17,1017.2,1.4,2023-06-14
3:00 pm,13.3,11.0,91,NNW,15 8,24 13,1017.3,1.4,2023-06-14
2:51 pm,13.0,10.3,91,NNW,17 9,24 13,1017.2,1.4,2023-06-14
2:36 pm,12.9,9.3,93,NW,22 12,33 18,1017.3,1.2,2023-06-14
2:30 pm,13.0,9.4,92,NW,22 12,33 18,1017.3,1.2,2023-06-14
2:23 pm,13.0,9.9,91,NW,19 10,32 17,1017.2,1.0,2023-06-14
2:08 pm,12.9,9.5,90,NW,20 11,33 18,1017.2,0.8,2023-06-14
2:03 pm,13.2,10.4,88,NW,17 9,33 18,1017.2,0.4,2023-06-14
2:00 pm,13.5,11.1,87,NNW,15 8,26 14,1017.1,0.2,2023-06-14
1:30 pm,14.3,10.7,78,NW,20 11,32 17,1017.3,0.0,2023-06-14
1:00 pm,14.3,11.3,78,NW,17 9,26 14,1017.6,0.0,2023-06-14
12:30 pm,14.1,11.5,80,NNW,15 8,26 14,1017.9,0.0,2023-06-14
12:21 pm,14.1,11.1,79,NNW,17 9,28 15,1018.1,0.0,2023-06-14
12:00 pm,14.3,10.9,78,NNW,19 10,32 17,1018.4,0.0,2023-06-14
11:51 am,14.8,12.0,80,NNW,17 9,24 13,1018.4,0.0,2023-06-14
11:30 am,14.6,11.6,78,NW,17 9,24 13,1018.6,0.0,2023-06-14
11:00 am,14.1,11.2,75,NW,15 8,24 13,1018.8,0.0,2023-06-14
10:30 am,14.3,12.8,79,N,9 5,17 9,1018.9,0.0,2023-06-14
10:00 am,12.0,9.3,82,NNE,13 7,19 10,1019.0,0.0,2023-06-14
9:30 am,12.0,9.7,82,NNE,11 6,15 8,1018.8,0.0,2023-06-14
9:00 am,10.7,7.8,84,NNE,13 7,17 9,1018.6,2.2,2023-06-14
8:30 am,11.0,8.9,83,NNE,9 5,13 7,1018.1,2.2,2023-06-14
8:00 am,10.9,8.9,85,NNE,9 5,11 6,1017.8,2.2,2023-06-14
7:30 am,9.9,8.2,86,NNE,6 3,9 5,1017.5,2.2,2023-06-14
7:00 am,10.6,8.8,84,NE,7 4,13 7,1017.4,2.2,2023-06-14
6:30 am,10.8,9.5,81,N,4 2,11 6,1017.0,2.2,2023-06-14
6:00 am,11.6,9.8,74,WSW,6 3,9 5,1016.8,2.2,2023-06-14
5:30 am,10.9,9.0,79,W,7 4,11 6,1016.5,2.2,2023-06-14
5:00 am,10.1,8.3,81,WSW,6 3,7 4,1016.6,2.2,2023-06-14
4:30 am,9.8,9.3,88,CALM,0 0,0 0,1016.5,2.2,2023-06-14
4:00 am,9.8,9.2,85,CALM,0 0,0 0,1016.4,2.2,2023-06-14
3:30 am,10.5,9.7,86,NW,2 1,6 3,1016.6,2.2,2023-06-14
3:00 am,11.2,10.4,82,WSW,2 1,7 4,1016.6,2.2,2023-06-14
2:30 am,11.5,8.6,80,SW,13 7,26 14,1016.5,2.2,2023-06-14
2:00 am,11.4,9.7,90,SW,9 5,19 10,1016.7,2.2,2023-06-14
1:30 am,11.2,9.3,87,SW,9 5,13 7,1016.8,2.2,2023-06-14
1:00 am,11.7,9.2,71,W,9 5,13 7,1016.8,1.6,2023-06-14
12:30 am,12.3,8.1,73,WSW,19 10,32 17,1016.8,1.6,2023-06-14
12:00 am,12.3,9.3,73,W,13 7,24 13,1016.7,1.6,2023-06-14
