Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,14.6,10.5,43,NE,13 7,17 9,1019.9,0.0,2025-06-22
5:00 am,14.9,10.8,42,NE,13 7,20 11,1020.0,0.0,2025-06-22
4:30 am,15.1,10.2,41,NE,17 9,26 14,1020.0,0.0,2025-06-22
4:00 am,15.0,10.8,41,NE,13 7,19 10,1020.3,0.0,2025-06-22
3:30 am,15.3,11.2,41,NE,13 7,20 11,1020.5,0.0,2025-06-22
3:00 am,15.9,11.0,40,NNE,17 9,32 17,1020.6,0.0,2025-06-22
2:30 am,15.4,10.9,41,NE,15 8,26 14,1020.7,0.0,2025-06-22
2:00 am,15.5,11.0,41,NNE,15 8,22 12,1021.2,0.0,2025-06-22
1:30 am,14.7,10.6,43,NE,13 7,22 12,1021.4,0.0,2025-06-22
1:00 am,14.2,10.4,43,NNE,11 6,17 9,1021.7,0.0,2025-06-22
12:30 am,14.7,10.8,40,NNE,11 6,19 10,1021.8,0.0,2025-06-22
12:00 am,14.3,10.8,41,NNE,9 5,15 8,1021.8,0.0,2025-06-22
