Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 am,-3.8,-7.6,99,ENE,7 4,9 5,1025.0,–,2025-07-05
5:52 am,-2.8,-5.9,99,ENE,4 2,9 5,1025.0,–,2025-07-05
5:33 am,–,–,–,CALM,0 0,–,–,–,2025-07-05
5:30 am,–,–,–,CALM,0 0,–,–,–,2025-07-05
5:29 am,–,–,–,CALM,0 0,–,–,–,2025-07-05
5:18 am,–,–,–,CALM,0 0,–,–,–,2025-07-05
5:00 am,-3.0,-5.4,99,CALM,0 0,–,1024.7,–,2025-07-05
4:41 am,–,–,–,CALM,0 0,–,–,–,2025-07-05
4:30 am,-3.3,-5.7,100,CALM,0 0,0 0,1024.6,0.2,2025-07-05
4:28 am,-2.9,-5.3,100,CALM,0 0,0 0,1024.6,0.2,2025-07-05
4:20 am,-2.9,-5.3,99,CALM,0 0,0 0,1024.6,0.2,2025-07-05
4:00 am,-3.0,-6.2,99,ENE,4 2,7 4,1024.4,0.2,2025-07-05
3:54 am,-3.4,-7.2,100,ENE,7 4,9 5,1024.4,0.2,2025-07-05
3:30 am,-2.6,-4.9,100,CALM,0 0,0 0,1024.5,0.2,2025-07-05
3:01 am,-1.8,-4.0,100,CALM,0 0,0 0,1024.7,0.2,2025-07-05
3:00 am,-1.8,-4.0,100,CALM,0 0,0 0,1024.6,0.2,2025-07-05
2:42 am,–,–,–,CALM,0 0,–,–,–,2025-07-05
2:30 am,–,–,–,CALM,0 0,–,–,–,2025-07-05
2:00 am,-2.1,-4.4,100,CALM,0 0,–,1024.7,–,2025-07-05
1:30 am,–,–,–,ENE,7 4,9 5,–,–,2025-07-05
1:26 am,–,–,–,ENE,7 4,9 5,–,–,2025-07-05
1:25 am,–,–,–,ENE,7 4,9 5,–,–,2025-07-05
1:16 am,–,–,–,ENE,7 4,9 5,–,–,2025-07-05
1:15 am,–,–,–,ENE,7 4,9 5,–,–,2025-07-05
1:14 am,–,–,–,ENE,6 3,9 5,–,–,2025-07-05
1:13 am,–,–,–,ENE,6 3,9 5,–,–,2025-07-05
1:12 am,–,–,–,ENE,6 3,9 5,–,–,2025-07-05
1:11 am,–,–,–,ENE,4 2,7 4,–,–,2025-07-05
1:00 am,-1.0,-3.1,100,CALM,0 0,–,1024.6,–,2025-07-05
12:30 am,–,–,–,ENE,7 4,7 4,–,–,2025-07-05
12:26 am,–,–,–,ENE,7 4,7 4,–,–,2025-07-05
12:06 am,0.0,-3.3,100,ENE,7 4,7 4,1024.8,0.2,2025-07-05
12:01 am,–,–,–,ENE,4 2,7 4,–,–,2025-07-05
12:00 am,0.0,-2.7,100,ENE,4 2,7 4,1024.8,0.2,2025-07-05
