Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,24.3,26.7,72,WSW,4 2,7 4,1007.0,0.0,2025-03-30
11:00 pm,24.6,27.0,70,SW,4 2,6 3,1007.1,0.0,2025-03-30
10:30 pm,24.6,26.6,70,SW,6 3,9 5,1007.3,0.0,2025-03-30
10:00 pm,23.6,26.2,73,SW,2 1,4 2,1007.1,0.0,2025-03-30
9:30 pm,24.2,27.4,72,CALM,0 0,2 1,1007.0,0.0,2025-03-30
9:00 pm,24.8,27.8,68,CALM,0 0,4 2,1006.9,0.0,2025-03-30
8:30 pm,24.8,27.5,69,W,2 1,4 2,1006.7,0.0,2025-03-30
8:00 pm,25.2,28.4,68,CALM,0 0,0 0,1006.4,0.0,2025-03-30
7:30 pm,26.7,29.5,62,W,2 1,6 3,1006.1,0.0,2025-03-30
7:00 pm,27.8,30.0,59,WNW,6 3,9 5,1005.7,0.0,2025-03-30
6:30 pm,28.1,30.3,58,WNW,6 3,9 5,1005.3,0.0,2025-03-30
