Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:43 pm,16.6,16.0,88,ESE,11 6,17 9,1010.8,0.0,2024-12-13
11:30 pm,16.6,16.2,85,E,9 5,17 9,1010.6,0.0,2024-12-13
11:00 pm,16.8,16.1,85,ESE,11 6,15 8,1010.4,0.0,2024-12-13
10:30 pm,17.3,16.6,82,ESE,11 6,17 9,1010.1,0.0,2024-12-13
10:00 pm,17.9,17.7,81,ENE,9 5,15 8,1009.5,0.0,2024-12-13
9:30 pm,18.5,16.4,78,ESE,19 10,28 15,1009.4,0.0,2024-12-13
9:00 pm,19.3,16.7,75,E,22 12,33 18,1008.7,0.0,2024-12-13
8:30 pm,20.6,16.9,70,E,28 15,35 19,1007.7,0.0,2024-12-13
8:14 pm,22.2,20.7,61,ESE,15 8,43 23,1007.4,0.0,2024-12-13
8:00 pm,25.6,23.2,34,WNW,11 6,15 8,1007.0,0.0,2024-12-13
7:30 pm,27.8,24.6,30,WNW,15 8,19 10,1006.9,0.0,2024-12-13
7:00 pm,28.8,25.1,27,W,17 9,20 11,1006.4,0.0,2024-12-13
6:30 pm,29.1,25.7,29,W,17 9,20 11,1006.0,0.0,2024-12-13
6:00 pm,29.3,26.2,28,W,15 8,19 10,1005.8,0.0,2024-12-13
5:30 pm,29.2,26.2,32,NW,17 9,24 13,1005.6,0.0,2024-12-13
5:00 pm,28.9,26.0,30,W,15 8,22 12,1005.7,0.0,2024-12-13
4:30 pm,29.0,26.5,30,WSW,13 7,20 11,1005.9,0.0,2024-12-13
4:00 pm,29.7,27.5,31,WNW,13 7,20 11,1006.0,0.0,2024-12-13
3:30 pm,29.9,26.0,28,WNW,20 11,28 15,1006.2,0.0,2024-12-13
3:00 pm,29.6,24.7,27,WNW,24 13,35 19,1006.3,0.0,2024-12-13
2:30 pm,29.5,24.0,25,WNW,26 14,35 19,1006.4,0.0,2024-12-13
2:00 pm,29.6,24.3,24,WNW,24 13,33 18,1006.5,0.0,2024-12-13
1:30 pm,28.8,23.0,27,WNW,28 15,37 20,1006.7,0.0,2024-12-13
1:00 pm,29.4,24.1,27,WNW,26 14,35 19,1006.8,0.0,2024-12-13
12:30 pm,29.7,24.5,30,WNW,28 15,33 18,1007.0,0.0,2024-12-13
12:00 pm,29.0,25.1,28,W,19 10,28 15,1007.2,0.0,2024-12-13
11:30 am,27.9,24.6,36,W,20 11,33 18,1007.4,0.0,2024-12-13
11:00 am,27.1,24.0,35,WNW,17 9,26 14,1007.5,0.0,2024-12-13
10:30 am,26.6,24.1,41,NW,17 9,24 13,1007.7,0.0,2024-12-13
10:00 am,25.2,23.3,47,NW,15 8,26 14,1007.9,0.0,2024-12-13
9:30 am,23.1,22.8,62,NW,11 6,15 8,1008.1,0.0,2024-12-13
9:00 am,21.0,21.4,70,NW,7 4,9 5,1008.1,0.0,2024-12-13
8:30 am,19.8,21.6,76,CALM,0 0,0 0,1008.1,0.0,2024-12-13
8:00 am,17.3,18.9,86,CALM,0 0,0 0,1008.3,0.0,2024-12-13
7:30 am,16.0,17.4,97,SE,2 1,7 4,1008.0,0.0,2024-12-13
7:00 am,14.3,15.7,100,CALM,0 0,0 0,1007.9,0.0,2024-12-13
6:30 am,12.5,12.0,100,SSE,7 4,9 5,1007.8,0.0,2024-12-13
6:00 am,12.4,11.4,100,SSE,9 5,9 5,1007.6,0.0,2024-12-13
5:48 am,11.1,10.3,100,SSE,6 3,7 4,1007.7,0.0,2024-12-13
5:44 am,10.6,9.7,100,S,6 3,9 5,1007.7,0.0,2024-12-13
5:36 am,10.5,9.0,100,S,9 5,11 6,1007.7,0.0,2024-12-13
5:30 am,10.4,9.2,100,ESE,7 4,11 6,1007.6,0.0,2024-12-13
5:19 am,11.9,12.5,100,CALM,0 0,0 0,1007.3,0.0,2024-12-13
5:00 am,10.7,10.9,100,CALM,0 0,0 0,1007.2,0.0,2024-12-13
4:52 am,11.0,11.3,100,CALM,0 0,0 0,1007.2,0.0,2024-12-13
4:34 am,12.0,12.2,100,E,2 1,7 4,1007.1,0.0,2024-12-13
4:30 am,11.8,11.2,100,E,6 3,7 4,1007.1,0.0,2024-12-13
4:00 am,11.9,11.1,99,E,7 4,9 5,1007.2,0.0,2024-12-13
3:30 am,12.2,11.1,99,E,9 5,9 5,1007.4,0.0,2024-12-13
3:00 am,13.7,14.8,99,CALM,0 0,0 0,1007.6,0.0,2024-12-13
2:30 am,13.8,14.9,99,CALM,0 0,0 0,1007.6,0.0,2024-12-13
2:00 am,13.7,13.9,96,E,4 2,6 3,1007.7,0.0,2024-12-13
1:30 am,15.0,14.8,99,ESE,9 5,11 6,1007.8,0.0,2024-12-13
1:00 am,15.2,14.4,99,ESE,13 7,15 8,1008.1,0.0,2024-12-13
12:30 am,14.5,13.7,96,SE,11 6,13 7,1008.1,0.0,2024-12-13
12:00 am,15.5,15.4,86,SSE,6 3,9 5,1008.4,0.0,2024-12-13
