Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,13.4,10.2,71,N,15 8,28 15,1004.4,0.0,2024-08-26
11:00 pm,13.4,10.2,72,NNE,15 8,20 11,1004.6,0.0,2024-08-26
10:30 pm,13.1,11.1,74,NNE,9 5,15 8,1004.5,0.0,2024-08-26
10:00 pm,13.3,10.1,72,NW,15 8,24 13,1004.8,0.0,2024-08-26
9:30 pm,13.5,9.3,70,N,20 11,32 17,1004.7,0.0,2024-08-26
9:00 pm,14.1,9.9,64,N,19 10,30 16,1004.6,0.0,2024-08-26
8:30 pm,14.1,9.7,63,N,20 11,28 15,1004.3,0.0,2024-08-26
8:00 pm,14.1,9.8,63,N,19 10,30 16,1004.2,0.0,2024-08-26
7:30 pm,14.3,10.4,61,N,17 9,26 14,1004.3,0.0,2024-08-26
7:00 pm,14.1,10.5,62,NW,15 8,24 13,1004.4,0.0,2024-08-26
6:30 pm,14.3,9.4,61,NW,22 12,33 18,1004.4,0.0,2024-08-26
