Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:30 pm,35.7,34.4,18,SW,4 2,7 4,1005.9,0.0,2025-01-26
6:00 pm,36.0,33.8,18,WSW,9 5,15 8,1006.2,0.0,2025-01-26
5:30 pm,36.0,33.5,18,WSW,11 6,17 9,1006.7,0.0,2025-01-26
5:00 pm,36.0,33.6,19,W,11 6,17 9,1007.1,0.0,2025-01-26
4:30 pm,35.6,32.8,19,W,13 7,17 9,1007.4,0.0,2025-01-26
4:00 pm,34.9,33.7,19,N,4 2,11 6,1007.9,0.0,2025-01-26
3:30 pm,34.8,33.3,20,S,6 3,9 5,1008.0,0.0,2025-01-26
3:00 pm,34.0,32.9,23,WSW,6 3,11 6,1008.7,0.0,2025-01-26
2:30 pm,31.9,30.2,28,S,11 6,15 8,1009.4,0.0,2025-01-26
2:00 pm,29.7,28.5,38,SSW,13 7,20 11,1010.6,0.0,2025-01-26
1:30 pm,30.4,29.4,41,WSW,15 8,22 12,1011.3,0.0,2025-01-26
1:00 pm,30.9,28.7,34,SW,17 9,24 13,1011.2,0.0,2025-01-26
12:30 pm,30.6,28.7,37,WSW,17 9,26 14,1010.9,0.0,2025-01-26
12:00 pm,32.6,31.4,24,N,6 3,11 6,1010.8,0.0,2025-01-26
11:30 am,31.0,28.5,27,NE,13 7,20 11,1010.7,0.0,2025-01-26
11:00 am,28.8,27.8,33,NE,7 4,13 7,1011.1,0.0,2025-01-26
10:30 am,27.4,26.6,36,NW,6 3,11 6,1012.0,0.0,2025-01-26
10:00 am,25.6,24.8,40,WSW,6 3,11 6,1012.6,0.0,2025-01-26
9:30 am,25.9,26.0,40,S,2 1,6 3,1012.3,0.0,2025-01-26
9:00 am,24.5,24.7,45,W,2 1,7 4,1012.5,0.0,2025-01-26
8:30 am,23.0,22.5,52,W,7 4,11 6,1012.6,0.0,2025-01-26
8:00 am,21.9,22.7,56,CALM,0 0,0 0,1012.2,0.0,2025-01-26
7:30 am,20.5,20.6,61,SE,4 2,9 5,1011.9,0.0,2025-01-26
7:00 am,19.0,18.2,63,ESE,7 4,9 5,1012.2,0.0,2025-01-26
6:30 am,16.9,17.7,75,CALM,0 0,7 4,1012.7,0.0,2025-01-26
6:00 am,17.4,18.1,71,CALM,0 0,0 0,1012.1,0.0,2025-01-26
5:30 am,17.3,17.9,70,CALM,0 0,0 0,1011.9,0.0,2025-01-26
5:00 am,17.8,18.3,67,CALM,0 0,0 0,1011.8,0.0,2025-01-26
4:30 am,18.0,17.5,69,WSW,6 3,7 4,1011.6,0.0,2025-01-26
4:00 am,18.5,18.6,64,NNW,2 1,6 3,1011.7,0.0,2025-01-26
3:30 am,19.8,18.9,58,NNE,7 4,11 6,1011.7,0.0,2025-01-26
3:00 am,19.1,18.2,61,NNE,7 4,9 5,1012.5,0.0,2025-01-26
2:30 am,19.4,18.6,59,SW,6 3,9 5,1012.7,0.0,2025-01-26
2:00 am,21.2,20.3,51,ESE,6 3,9 5,1012.5,0.0,2025-01-26
1:30 am,21.6,19.9,52,ENE,11 6,15 8,1012.9,0.0,2025-01-26
1:00 am,20.3,20.7,56,CALM,0 0,0 0,1013.3,0.0,2025-01-26
12:30 am,21.2,20.4,52,ESE,6 3,15 8,1013.4,0.0,2025-01-26
12:00 am,21.0,19.7,47,SE,6 3,9 5,1013.3,0.0,2025-01-26
