Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,16.8,16.0,78,SE,9 5,11 6,1009.4,0.0,2024-12-20
11:00 pm,18.0,17.4,69,SE,7 4,11 6,1009.2,0.0,2024-12-20
10:30 pm,18.9,18.3,66,ENE,7 4,9 5,1009.1,0.0,2024-12-20
10:00 pm,19.7,18.8,63,ENE,9 5,13 7,1008.9,0.0,2024-12-20
9:30 pm,20.2,19.6,61,NNE,7 4,17 9,1008.7,0.0,2024-12-20
9:00 pm,21.1,18.3,58,ENE,19 10,26 14,1007.9,0.0,2024-12-20
8:30 pm,22.7,19.8,52,NE,19 10,26 14,1007.7,0.0,2024-12-20
8:00 pm,25.2,22.2,45,NE,20 11,28 15,1007.5,0.0,2024-12-20
7:30 pm,26.9,23.5,38,N,20 11,26 14,1007.2,0.0,2024-12-20
7:00 pm,27.4,23.2,36,NNW,24 13,30 16,1006.7,0.0,2024-12-20
6:30 pm,28.3,25.4,37,NNW,19 10,28 15,1006.5,0.0,2024-12-20
6:00 pm,28.7,25.6,36,N,20 11,30 16,1006.4,0.0,2024-12-20
5:30 pm,29.0,26.1,36,N,19 10,26 14,1006.4,0.0,2024-12-20
5:00 pm,28.7,26.4,35,N,15 8,24 13,1006.7,0.0,2024-12-20
4:30 pm,29.3,26.3,34,NNW,19 10,28 15,1006.9,0.0,2024-12-20
4:00 pm,28.7,26.9,36,WNW,13 7,26 14,1007.3,0.0,2024-12-20
3:30 pm,29.5,28.5,35,SW,9 5,19 10,1007.6,0.0,2024-12-20
3:00 pm,27.8,25.8,36,NNW,13 7,20 11,1008.0,0.0,2024-12-20
2:30 pm,27.7,26.0,39,NNW,13 7,26 14,1008.5,0.0,2024-12-20
2:00 pm,27.0,26.0,40,NNE,9 5,17 9,1009.1,0.0,2024-12-20
1:30 pm,26.8,25.1,38,WNW,11 6,17 9,1009.8,0.0,2024-12-20
1:00 pm,25.5,24.7,42,NNW,7 4,17 9,1010.3,0.0,2024-12-20
12:30 pm,24.1,22.5,45,NE,11 6,17 9,1011.0,0.0,2024-12-20
12:00 pm,23.2,22.1,45,NNW,7 4,15 8,1011.4,0.0,2024-12-20
11:30 am,22.7,21.5,45,NE,7 4,9 5,1011.9,0.0,2024-12-20
11:00 am,20.8,19.8,53,SE,7 4,13 7,1012.3,0.0,2024-12-20
10:30 am,19.5,18.3,55,NW,7 4,13 7,1012.6,0.0,2024-12-20
10:00 am,18.3,17.1,59,N,7 4,11 6,1013.2,0.0,2024-12-20
9:30 am,17.1,16.0,66,WNW,7 4,13 7,1013.5,0.0,2024-12-20
9:00 am,16.3,15.0,66,W,7 4,13 7,1013.6,0.0,2024-12-20
8:36 am,15.5,14.6,73,S,6 3,9 5,1013.9,0.0,2024-12-20
8:30 am,15.3,13.7,72,S,9 5,13 7,1013.8,0.0,2024-12-20
8:00 am,14.5,14.3,76,SE,2 1,9 5,1014.0,0.0,2024-12-20
7:30 am,13.7,14.0,83,CALM,0 0,0 0,1014.0,0.0,2024-12-20
7:00 am,13.0,12.0,88,SE,7 4,9 5,1013.9,0.0,2024-12-20
6:30 am,12.5,11.6,92,SSE,7 4,9 5,1013.9,0.0,2024-12-20
6:00 am,12.0,11.1,95,SSE,7 4,11 6,1013.7,0.0,2024-12-20
5:30 am,11.8,10.8,94,SSE,7 4,9 5,1013.8,0.0,2024-12-20
5:00 am,12.0,11.1,96,S,7 4,9 5,1013.8,0.0,2024-12-20
4:30 am,11.7,11.0,99,E,6 3,7 4,1013.8,0.0,2024-12-20
4:00 am,10.9,11.1,99,CALM,0 0,0 0,1013.9,0.0,2024-12-20
3:30 am,8.8,7.4,99,E,6 3,7 4,1013.9,0.0,2024-12-20
3:19 am,9.0,7.6,99,E,6 3,7 4,1013.9,0.0,2024-12-20
3:00 am,9.6,9.1,99,E,2 1,7 4,1014.2,0.0,2024-12-20
2:30 am,9.6,9.4,96,CALM,0 0,0 0,1014.6,0.0,2024-12-20
2:00 am,10.3,8.9,95,E,7 4,9 5,1015.0,0.0,2024-12-20
1:30 am,11.2,10.1,93,ESE,6 3,7 4,1015.1,0.0,2024-12-20
1:00 am,11.1,9.5,94,SE,9 5,13 7,1015.4,0.0,2024-12-20
12:30 am,10.4,8.6,94,SE,9 5,13 7,1015.7,0.0,2024-12-20
12:00 am,11.6,10.3,90,SE,7 4,9 5,1016.1,0.0,2024-12-20
