Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,11.9,9.0,60,E,9 5,13 7,1027.8,1.2,2023-05-17
5:00 am,11.9,9.4,62,ESE,7 4,11 6,1027.7,1.2,2023-05-17
4:30 am,11.9,9.7,63,ESE,6 3,7 4,1027.5,1.2,2023-05-17
4:00 am,12.3,9.0,59,E,11 6,13 7,1027.4,1.2,2023-05-17
3:30 am,12.1,9.8,61,ESE,6 3,9 5,1027.4,1.2,2023-05-17
3:00 am,12.6,10.0,56,ESE,7 4,9 5,1027.5,1.2,2023-05-17
2:30 am,12.3,9.8,61,SE,7 4,9 5,1027.6,1.2,2023-05-17
2:00 am,12.6,10.2,60,E,7 4,13 7,1027.7,1.2,2023-05-17
1:30 am,11.9,10.7,69,ESE,2 1,6 3,1027.7,1.2,2023-05-17
1:00 am,12.0,10.8,68,NNW,2 1,6 3,1027.9,1.2,2023-05-17
12:30 am,12.4,11.1,65,SW,2 1,6 3,1028.0,1.2,2023-05-17
12:00 am,12.8,10.6,64,SE,7 4,15 8,1028.0,1.2,2023-05-17
