Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 pm,8.3,4.1,72,WSW,15 8,19 10,1026.3,0.2,2023-05-17
5:30 pm,8.9,5.1,71,WSW,13 7,19 10,1026.3,0.2,2023-05-17
5:00 pm,10.0,6.5,65,WSW,11 6,15 8,1026.3,0.2,2023-05-17
4:30 pm,11.6,7.9,54,NW,11 6,15 8,1026.3,0.2,2023-05-17
4:00 pm,12.4,8.6,49,NW,11 6,15 8,1026.4,0.2,2023-05-17
3:30 pm,13.7,10.0,46,N,11 6,17 9,1026.4,0.2,2023-05-17
3:00 pm,13.8,10.2,47,NNE,11 6,19 10,1026.4,0.2,2023-05-17
2:30 pm,13.8,9.8,47,NNW,13 7,17 9,1026.5,0.2,2023-05-17
2:00 pm,13.6,10.9,47,N,6 3,15 8,1026.7,0.0,2023-05-17
1:30 pm,14.1,11.2,46,NW,7 4,13 7,1026.9,0.0,2023-05-17
1:00 pm,13.1,8.7,50,NNW,15 8,20 11,1027.1,0.0,2023-05-17
12:30 pm,12.9,9.0,52,NNW,13 7,19 10,1027.5,0.0,2023-05-17
12:00 pm,12.0,7.3,55,N,17 9,24 13,1028.0,0.0,2023-05-17
11:30 am,11.5,7.6,57,N,13 7,20 11,1028.3,0.0,2023-05-17
11:00 am,11.1,7.6,60,NNW,11 6,15 8,1028.7,0.0,2023-05-17
10:30 am,10.0,5.4,65,NNW,17 9,22 12,1028.7,0.0,2023-05-17
10:00 am,8.4,4.1,70,NNW,15 8,20 11,1028.7,0.0,2023-05-17
9:30 am,7.1,1.8,75,NNW,20 11,26 14,1028.9,0.0,2023-05-17
9:00 am,5.9,0.7,80,NW,19 10,26 14,1028.9,0.0,2023-05-17
8:30 am,5.4,0.6,82,NW,17 9,24 13,1028.9,0.0,2023-05-17
8:00 am,4.8,-0.4,85,NW,19 10,24 13,1028.6,0.0,2023-05-17
7:30 am,4.1,-0.1,84,NW,13 7,20 11,1028.3,0.0,2023-05-17
7:00 am,4.3,0.2,85,NW,13 7,20 11,1028.1,0.0,2023-05-17
6:30 am,3.9,0.8,82,WNW,7 4,11 6,1027.9,0.0,2023-05-17
6:00 am,4.7,-0.2,84,NW,17 9,24 13,1027.7,0.0,2023-05-17
5:30 am,4.8,0.7,82,NW,13 7,20 11,1027.4,0.0,2023-05-17
5:00 am,5.2,0.0,82,NNW,19 10,28 15,1027.2,0.0,2023-05-17
4:30 am,5.3,0.8,81,NNW,15 8,19 10,1027.0,0.0,2023-05-17
4:00 am,5.4,0.9,78,NW,15 8,24 13,1027.0,0.0,2023-05-17
3:30 am,5.8,0.9,78,NNW,17 9,24 13,1026.9,0.0,2023-05-17
3:00 am,5.8,2.1,77,NNW,11 6,17 9,1026.8,0.0,2023-05-17
2:30 am,5.7,2.0,79,NNW,11 6,17 9,1026.9,0.0,2023-05-17
2:00 am,5.8,2.4,75,NW,9 5,13 7,1026.8,0.0,2023-05-17
1:30 am,6.1,2.4,76,NW,11 6,17 9,1027.1,0.0,2023-05-17
1:00 am,6.4,3.1,76,NW,9 5,11 6,1027.0,0.0,2023-05-17
12:30 am,6.4,3.6,75,SW,6 3,13 7,1026.9,0.0,2023-05-17
12:00 am,5.3,1.9,77,NW,9 5,13 7,1026.6,0.0,2023-05-17
