Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,14.7,14.4,87,SSW,6 3,9 5,1017.9,0.0,2024-10-14
6:30 am,14.6,15.2,84,CALM,0 0,0 0,1017.4,0.0,2024-10-14
6:00 am,14.8,15.5,84,CALM,0 0,0 0,1017.2,0.0,2024-10-14
5:30 am,14.8,15.5,84,CALM,0 0,6 3,1017.0,0.0,2024-10-14
5:00 am,14.7,15.4,85,CALM,0 0,0 0,1017.1,0.0,2024-10-14
4:30 am,14.7,14.6,85,SSE,4 2,9 5,1017.0,0.0,2024-10-14
4:00 am,14.6,14.6,87,S,4 2,9 5,1017.2,0.0,2024-10-14
3:30 am,14.9,14.4,86,SSW,7 4,13 7,1017.2,0.0,2024-10-14
3:00 am,15.2,14.8,84,S,6 3,15 8,1017.1,0.0,2024-10-14
2:30 am,15.6,14.5,79,SSW,9 5,20 11,1017.5,0.0,2024-10-14
2:00 am,15.6,16.0,81,SSW,2 1,9 5,1016.7,0.0,2024-10-14
1:30 am,15.9,14.9,79,WSW,9 5,17 9,1017.3,0.0,2024-10-14
1:00 am,17.2,15.8,66,SW,9 5,15 8,1016.9,0.0,2024-10-14
12:30 am,17.8,16.8,62,SE,6 3,13 7,1016.5,0.0,2024-10-14
12:00 am,18.3,17.1,57,WSW,6 3,15 8,1017.1,0.0,2024-10-14
