Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,11.2,9.3,86,SSE,9 5,11 6,1024.3,0.0,2024-05-04
11:00 pm,11.6,9.4,86,SSE,11 6,13 7,1024.4,0.0,2024-05-04
10:30 pm,12.1,10.4,85,S,9 5,15 8,1024.6,0.0,2024-05-04
10:00 pm,12.1,10.0,86,SE,11 6,17 9,1024.7,0.0,2024-05-04
9:30 pm,11.3,9.4,87,SSE,9 5,13 7,1024.9,0.0,2024-05-04
9:00 pm,11.5,11.5,89,CALM,0 0,4 2,1024.9,0.0,2024-05-04
8:30 pm,11.5,9.4,90,ESE,11 6,13 7,1025.0,0.0,2024-05-04
8:00 pm,12.5,10.2,80,ESE,11 6,17 9,1025.1,0.0,2024-05-04
7:30 pm,12.9,10.6,77,E,11 6,15 8,1025.1,0.0,2024-05-04
7:00 pm,12.9,10.5,76,E,11 6,15 8,1025.2,0.0,2024-05-04
6:30 pm,13.0,10.6,75,ESE,11 6,13 7,1024.9,0.0,2024-05-04
6:00 pm,13.2,10.4,73,ESE,13 7,20 11,1024.7,0.0,2024-05-04
5:30 pm,13.4,10.6,73,ESE,13 7,20 11,1024.4,0.0,2024-05-04
5:00 pm,13.5,9.8,69,ESE,17 9,20 11,1024.0,0.0,2024-05-04
4:30 pm,14.3,11.2,62,ESE,13 7,20 11,1024.0,0.0,2024-05-04
4:00 pm,14.4,10.3,64,SE,19 10,28 15,1024.1,0.0,2024-05-04
3:30 pm,14.7,10.4,63,ESE,20 11,28 15,1024.1,0.0,2024-05-04
3:00 pm,14.9,10.7,61,ESE,19 10,26 14,1024.4,0.0,2024-05-04
2:30 pm,15.4,11.1,57,ESE,19 10,26 14,1024.4,0.0,2024-05-04
2:00 pm,14.9,10.0,59,ESE,22 12,35 19,1024.4,0.0,2024-05-04
1:30 pm,14.4,9.1,61,ESE,24 13,33 18,1024.5,0.0,2024-05-04
1:00 pm,15.2,11.0,60,SE,19 10,32 17,1024.6,0.0,2024-05-04
12:30 pm,15.0,10.8,60,ESE,19 10,28 15,1024.6,0.0,2024-05-04
12:00 pm,14.9,9.7,60,ESE,24 13,35 19,1025.0,0.0,2024-05-04
11:30 am,14.3,10.3,60,SE,17 9,26 14,1025.8,0.0,2024-05-04
11:00 am,14.5,9.2,59,ESE,24 13,32 17,1026.2,0.0,2024-05-04
10:30 am,14.7,9.7,57,ESE,22 12,30 16,1026.6,0.0,2024-05-04
10:00 am,13.4,9.1,66,SE,19 10,30 16,1026.7,0.0,2024-05-04
9:30 am,13.1,9.3,69,SE,17 9,28 15,1027.0,0.0,2024-05-04
9:00 am,13.0,9.7,71,SE,15 8,26 14,1027.3,0.0,2024-05-04
8:30 am,12.2,9.7,77,SE,11 6,20 11,1027.3,0.0,2024-05-04
8:00 am,11.6,9.6,83,S,9 5,15 8,1027.6,0.0,2024-05-04
7:30 am,9.8,7.8,93,SSE,9 5,13 7,1027.3,0.0,2024-05-04
7:00 am,9.1,6.9,92,SSE,9 5,13 7,1027.1,0.0,2024-05-04
6:34 am,9.3,7.2,92,SSE,9 5,13 7,1026.8,0.0,2024-05-04
6:30 am,9.2,6.7,92,SSE,11 6,13 7,1026.8,0.0,2024-05-04
