Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,18.4,16.2,80,SE,20 11,–,1018.3,5.2,2024-03-15
6:30 am,18.0,15.7,87,SE,22 12,–,1017.9,5.2,2024-03-15
6:00 am,17.7,16.9,91,SSW,15 8,–,1017.6,5.2,2024-03-15
5:30 am,17.6,16.8,91,WSW,15 8,–,1017.2,5.2,2024-03-15
5:00 am,17.8,17.4,91,SW,13 7,–,1016.8,5.2,2024-03-15
4:30 am,18.0,17.4,86,SW,13 7,–,1016.6,4.8,2024-03-15
4:00 am,18.5,17.5,78,SSW,13 7,–,1016.6,4.2,2024-03-15
3:30 am,18.6,16.7,76,SSW,17 9,–,1016.7,4.0,2024-03-15
3:00 am,18.3,17.5,81,S,13 7,–,1016.6,4.0,2024-03-15
2:30 am,18.4,17.6,86,SSW,15 8,–,1016.5,3.8,2024-03-15
2:00 am,18.3,16.3,84,SSE,20 11,–,1016.2,3.4,2024-03-15
1:30 am,18.8,18.3,84,S,13 7,–,1016.6,3.0,2024-03-15
1:00 am,19.0,17.4,82,SSW,19 10,–,1016.7,2.6,2024-03-15
12:30 am,19.1,19.3,91,SSW,13 7,–,1016.1,2.6,2024-03-15
12:00 am,19.3,17.8,90,S,22 12,–,1015.8,2.4,2024-03-15
