Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,14.3,14.1,78,W,2 1,9 5,1019.5,0.0,2023-06-14
11:00 pm,14.7,14.1,75,W,4 2,9 5,1019.8,0.0,2023-06-14
10:30 pm,13.1,13.1,87,SW,2 1,17 9,1020.1,0.0,2023-06-14
10:00 pm,12.7,12.9,87,CALM,0 0,0 0,1020.2,0.0,2023-06-14
9:30 pm,12.2,12.2,86,CALM,0 0,2 1,1020.4,0.0,2023-06-14
9:00 pm,12.3,12.4,86,CALM,0 0,4 2,1020.5,0.0,2023-06-14
8:30 pm,12.2,12.2,86,CALM,0 0,0 0,1020.4,0.0,2023-06-14
8:00 pm,12.2,12.1,83,CALM,0 0,0 0,1020.5,0.0,2023-06-14
7:30 pm,13.2,13.1,79,CALM,0 0,0 0,1020.4,0.0,2023-06-14
7:00 pm,13.4,13.3,76,CALM,0 0,0 0,1020.3,0.0,2023-06-14
6:30 pm,14.7,13.4,69,SW,6 3,11 6,1020.3,0.0,2023-06-14
6:00 pm,14.8,14.1,66,SW,2 1,6 3,1020.2,0.0,2023-06-14
5:30 pm,15.6,13.8,60,SW,7 4,11 6,1020.2,0.0,2023-06-14
5:00 pm,16.3,14.1,57,WSW,9 5,19 10,1020.4,0.0,2023-06-14
4:30 pm,16.6,13.6,55,WSW,13 7,20 11,1020.2,0.0,2023-06-14
