Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,5.6,0.2,73,NW,19 10,26 14,1017.8,0.0,2023-06-14
11:00 pm,6.0,-0.7,72,NNW,26 14,33 18,1017.7,0.0,2023-06-14
10:30 pm,6.9,0.2,67,NW,26 14,37 20,1017.5,0.0,2023-06-14
10:00 pm,6.5,1.0,72,NW,20 11,35 19,1017.7,0.0,2023-06-14
9:30 pm,6.9,-0.9,71,NW,32 17,37 20,1017.6,0.0,2023-06-14
9:00 pm,6.3,-0.7,74,NNW,28 15,39 21,1017.5,0.0,2023-06-14
8:59 pm,6.2,-0.8,74,NNW,28 15,37 20,1017.5,0.0,2023-06-14
8:30 pm,6.4,1.9,74,N,15 8,19 10,1017.4,0.0,2023-06-14
8:00 pm,6.6,-1.3,74,NW,33 18,41 22,1016.6,0.0,2023-06-14
7:30 pm,6.6,1.2,76,N,20 11,30 16,1016.9,0.0,2023-06-14
7:00 pm,6.5,2.3,72,NNW,13 7,20 11,1016.9,0.0,2023-06-14
6:30 pm,7.1,1.7,72,WNW,20 11,30 16,1016.5,0.0,2023-06-14
