Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 am,13.4,9.3,73,NW,20 11,37 20,1018.4,0.0,2025-09-08
5:30 am,14.3,9.0,67,NNW,26 14,37 20,1018.3,0.0,2025-09-08
5:00 am,12.9,9.3,74,NNW,17 9,28 15,1018.4,0.0,2025-09-08
4:30 am,12.7,10.3,77,NW,11 6,13 7,1018.6,0.0,2025-09-08
4:00 am,12.7,10.3,76,WNW,11 6,15 8,1018.6,0.0,2025-09-08
3:30 am,13.1,10.7,74,N,11 6,13 7,1018.0,0.0,2025-09-08
3:00 am,12.8,10.7,74,N,9 5,13 7,1018.2,0.0,2025-09-08
2:30 am,12.4,9.5,75,NNW,13 7,24 13,1017.9,0.0,2025-09-08
2:00 am,12.5,8.3,76,NNW,20 11,30 16,1017.8,0.0,2025-09-08
1:30 am,12.4,8.4,76,NW,19 10,26 14,1018.1,0.0,2025-09-08
1:00 am,12.8,8.0,76,NW,24 13,32 17,1018.4,0.0,2025-09-08
12:30 am,12.7,9.2,77,NW,17 9,24 13,1018.8,0.0,2025-09-08
12:00 am,13.2,9.4,76,WNW,19 10,30 16,1019.1,0.0,2025-09-08
