Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:30 am,17.5,16.3,74,SSW,11 6,17 9,1013.7,0.2,2024-01-08
6:00 am,17.4,16.5,74,S,9 5,19 10,1013.2,0.2,2024-01-08
5:30 am,17.4,16.5,74,SSW,9 5,15 8,1013.0,0.2,2024-01-08
5:00 am,17.4,16.5,74,SSE,9 5,13 7,1012.8,0.2,2024-01-08
4:30 am,17.3,16.5,75,SSW,9 5,15 8,1012.5,0.2,2024-01-08
4:00 am,17.3,16.1,75,SSW,11 6,17 9,1012.1,0.2,2024-01-08
3:30 am,17.1,16.3,76,SSW,9 5,19 10,1012.2,0.2,2024-01-08
3:00 am,16.9,15.7,77,S,11 6,20 11,1011.8,0.2,2024-01-08
2:52 am,16.9,15.3,77,S,13 7,20 11,1011.9,0.2,2024-01-08
2:30 am,17.3,16.0,80,S,13 7,20 11,1011.8,0.2,2024-01-08
2:00 am,17.6,16.6,82,SSW,13 7,22 12,1011.8,0.2,2024-01-08
1:30 am,18.3,18.2,81,S,9 5,15 8,1012.1,0.2,2024-01-08
1:00 am,18.6,19.1,82,S,7 4,15 8,1012.1,0.2,2024-01-08
12:30 am,18.9,18.7,82,SSW,11 6,17 9,1012.0,0.2,2024-01-08
12:00 am,18.7,19.0,84,SW,9 5,15 8,1011.9,0.2,2024-01-08
