Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,8.7,6.5,80,SSE,6 3,7 4,1022.5,8.2,2023-05-25
11:00 pm,9.2,6.9,79,S,7 4,11 6,1022.2,8.2,2023-05-25
10:30 pm,9.7,7.2,81,S,9 5,13 7,1021.7,8.2,2023-05-25
10:00 pm,9.5,7.1,84,S,9 5,13 7,1021.4,8.2,2023-05-25
9:30 pm,9.2,7.4,86,SSE,6 3,9 5,1021.1,7.8,2023-05-25
9:00 pm,9.2,7.2,82,SSE,6 3,7 4,1020.6,7.6,2023-05-25
8:30 pm,9.9,7.8,81,SSW,7 4,11 6,1020.4,7.6,2023-05-25
8:00 pm,10.3,8.2,87,S,9 5,15 8,1019.9,7.6,2023-05-25
7:30 pm,10.2,8.5,88,S,7 4,11 6,1019.2,7.6,2023-05-25
7:00 pm,10.1,8.4,88,SSE,7 4,11 6,1018.1,7.6,2023-05-25
6:30 pm,10.7,8.3,87,SSW,11 6,20 11,1017.7,7.2,2023-05-25
6:00 pm,11.1,8.7,84,S,11 6,20 11,1017.4,7.0,2023-05-25
5:30 pm,11.7,8.4,78,SSW,15 8,24 13,1016.9,6.6,2023-05-25
5:00 pm,12.6,8.3,73,SW,20 11,33 18,1016.0,6.6,2023-05-25
4:30 pm,12.1,8.6,79,SSW,17 9,28 15,1015.2,6.6,2023-05-25
4:04 pm,12.1,6.7,84,SW,28 15,52 28,1015.0,6.6,2023-05-25
4:00 pm,13.2,8.6,78,SW,24 13,44 24,1014.7,6.6,2023-05-25
3:30 pm,13.8,11.5,80,WSW,13 7,24 13,1013.8,6.6,2023-05-25
3:00 pm,14.5,13.8,85,WSW,7 4,20 11,1013.4,6.6,2023-05-25
2:30 pm,13.1,10.2,87,WSW,17 9,32 17,1013.8,6.6,2023-05-25
2:00 pm,15.2,13.7,81,W,11 6,20 11,1013.6,5.8,2023-05-25
1:30 pm,14.7,13.8,88,W,9 5,17 9,1013.7,5.8,2023-05-25
1:00 pm,13.8,12.8,91,WNW,9 5,13 7,1013.8,5.8,2023-05-25
12:45 pm,13.6,12.6,91,WNW,9 5,17 9,1013.7,5.8,2023-05-25
12:35 pm,13.4,12.3,92,NNW,9 5,17 9,1014.0,5.8,2023-05-25
12:30 pm,13.4,12.3,92,NNW,9 5,15 8,1014.2,5.6,2023-05-25
12:00 pm,13.3,12.3,93,NNE,9 5,11 6,1014.4,5.2,2023-05-25
11:30 am,13.3,11.8,92,NW,11 6,17 9,1015.0,5.2,2023-05-25
11:23 am,13.2,11.7,92,NW,11 6,17 9,1015.1,5.0,2023-05-25
11:00 am,13.5,12.2,94,WSW,11 6,22 12,1015.2,4.2,2023-05-25
10:47 am,14.2,14.5,95,NW,4 2,9 5,1015.3,2.4,2023-05-25
10:30 am,14.2,14.9,95,NNW,2 1,7 4,1015.3,2.0,2023-05-25
10:03 am,14.2,14.1,95,NW,6 3,7 4,1015.6,2.0,2023-05-25
10:00 am,14.2,14.2,96,NW,6 3,7 4,1015.6,2.0,2023-05-25
9:30 am,13.9,13.2,96,W,9 5,15 8,1015.8,1.8,2023-05-25
9:22 am,13.9,13.2,96,W,9 5,17 9,1015.7,1.6,2023-05-25
9:00 am,13.9,12.8,94,W,11 6,20 11,1015.7,3.0,2023-05-25
8:56 am,14.0,13.2,93,W,9 5,15 8,1015.7,2.2,2023-05-25
8:45 am,14.2,12.9,89,W,11 6,17 9,1015.5,0.6,2023-05-25
8:30 am,14.4,13.2,84,W,9 5,11 6,1015.5,0.0,2023-05-25
8:00 am,14.2,12.1,68,N,9 5,13 7,1015.2,0.0,2023-05-25
7:30 am,14.2,11.9,64,NNE,9 5,13 7,1015.1,0.0,2023-05-25
7:00 am,14.1,12.2,61,N,6 3,11 6,1015.0,0.0,2023-05-25
6:30 am,14.2,11.6,59,N,9 5,13 7,1014.9,0.0,2023-05-25
6:00 am,14.4,11.0,56,N,13 7,20 11,1015.0,0.0,2023-05-25
5:30 am,14.3,11.2,55,N,11 6,20 11,1015.1,0.0,2023-05-25
5:00 am,14.1,10.8,53,N,11 6,15 8,1015.0,0.0,2023-05-25
4:30 am,13.9,11.0,53,N,9 5,13 7,1015.0,0.0,2023-05-25
4:00 am,13.6,10.3,54,NNE,11 6,19 10,1014.9,0.0,2023-05-25
3:30 am,14.1,10.7,51,N,11 6,17 9,1015.1,0.0,2023-05-25
3:00 am,14.2,10.5,52,N,13 7,20 11,1015.1,0.0,2023-05-25
2:30 am,14.5,10.8,51,N,13 7,20 11,1015.1,0.0,2023-05-25
2:00 am,14.9,11.2,49,N,13 7,22 12,1015.3,0.0,2023-05-25
1:30 am,14.3,10.6,52,N,13 7,24 13,1015.3,0.0,2023-05-25
1:00 am,14.5,10.8,51,N,13 7,22 12,1015.5,0.0,2023-05-25
12:30 am,14.6,10.9,50,N,13 7,20 11,1015.9,0.0,2023-05-25
12:00 am,14.5,10.8,51,N,13 7,20 11,1016.2,0.0,2023-05-25
